,name,model,maker,prefix,postfix,kind
300,스포티지R,스포티지,기아,R,0,['Mid-Large suv']
301,모델 3,모델 3,테슬라,0,0,Sedan
302,올뉴K3,K3,기아,올뉴,0,['Sedan']
303,IS 250,IS,렉서스,0,0,Sedan
304,르노삼성 뉴 QM5 H45,QM5,르노삼성,0,0,Small suv
305,현대 베뉴,베뉴,현대,0,0,['Small suv']
306,제네시스 G70,제네시스,현대,0,0,['Sedan']
307,재규어 XE 2018년형,XE,재규어,0,0,Sedan
308,현대 트랜스폼 쏘나타 NF,쏘나타,현대,트랜스폼,NF,['Sedan']
309,현대 쏘나타 YF,쏘나타,현대,0,YF,['Sedan']
310,르노삼성 뉴 QM3,QM3,르노삼성,0,0,['Small suv']
311,현대 베뉴 QX1,베뉴,현대,0,0,['Small suv']
312,SM520,SM5,르노삼성,0,0,Sedan
313,파사트,파사트,폭스바겐,0,0,Sedan
314,쉐보레/한국GM 트랙스 U200,트랙스,쉐보레/한국GM,0,0,Small suv
315,토요타 RAV4 2020년형,RAV4,토요타,0,0,['Mid-Large suv']
316,현대 뉴라이즈 PHEV 쏘나타 LF,쏘나타,현대,뉴라이즈 PHEV,LF,Sedan
317,더뉴레이,레이,기아,더뉴,0,['Sedan']
318,모델 X,모델 X,테슬라,0,0,Mid-Large suv
319,기아 더뉴 K5 TF,K5,기아,0,0,['Sedan']
320,뉴카렌스,카렌스,기아,뉴,0,Small suv
321,익스플로러,익스플로러,포드,0,0,['Mid-Large suv']
322,Z4,Z4,BMW,0,0,Coupe
323,현대 더럭셔리 그랜저 TG,그랜저,현대,더럭셔리,TG,['Sedan']
324,MKZ,MKZ,링컨,0,0,Sedan
325,쌍용 렉스턴,렉스턴,쌍용,0,0,['Mid-Large suv']
326,X1,X1,BMW,0,0,Mid-Large suv
327,기아 모닝,모닝,기아,0,0,['Sedan']
328,캠리,캠리,토요타,0,0,['Sedan']
329,라세티,라세티,쉐보레/한국GM,0,0,Sedan
330,아발론,아발론,토요타,0,0,['Sedan']
331,현대 더뉴 투싼 TL,TL,아큐라,0,0,['Sedan']
332,토요타 캠리,캠리,토요타,0,0,['Sedan']
333,폭스바겐 CC,CC,폭스바겐,0,0,Sedan
