,name,model,maker,prefix,postfix,kind
864,렉서스 LS 2007년형,LS,렉서스,0,0,Sedan
865,닛산 맥시마 2019년형,맥시마,닛산,0,0,Sedan
866,랜드로버 레인지로버 이보크 2019년형,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
867,NeoSM3L38,SM3,르노삼성,0,0,Sedan
868,더마스터 쏘렌토 UM,쏘렌토,기아,0,UM,Mid-Large suv
869,A8 2015년형,A8,아우디,0,0,Sedan
870,GLE-클래스,GLE-클래스,벤츠,0,0,Mid-Large suv
871,Audi A8 6.0,A8,아우디,0,0,Sedan
872,2011미니컨트리맨,컨트리맨,미니,0,0,Small suv
873,LC500,LC,렉서스,0,0,Coupe
874,RX450,RX,렉서스,0,0,Mid-Large suv
875,포르테 쿠페,포르테 쿱,기아,0,0,Coupe
876,쌍용 뉴 렉스턴 Y200,렉스턴,쌍용,0,0,Mid-Large suv
877,지프 체로키 2007년형,체로키,지프,0,0,Mid-Large suv
878,마세라티 기블리 2015년형,기블리,마세라티,0,0,Sedan
879,혼다 S660 2021년형,S660,혼다,0,0,Coupe
880,동풍소콘 펜곤 ix5,펜곤 ix5,동풍소콘,0,0,Mid-Large suv
881,포르쉐 911 2007년형,911,포르쉐,0,0,Coupe
882,쉐보레/한국GM 매그너스 V200,매그너스,쉐보레/한국GM,0,0,Sedan
883,푸조 2008 2018년형,2008,푸조,0,0,Small suv
884,벤틀리 컨티넨탈 GT 2012년형,컨티넨탈 GT,벤틀리,0,0,Coupe
885,미니쿠퍼 D,쿠퍼,미니,0,0,Coupe
886,랜드로버 레인지로버 스포츠 2008년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
887,토요타 캠리 2009년형,캠리,토요타,0,0,Sedan
888,기아 4세대(출시예정) 카니발 KA4,카니발,기아,0,0,van
889,벤츠 E-클래스 쿠페 C207,E-클래스,벤츠,0,0,Coupe
890,피아트 500X 2016년형,500X,피아트,0,0,Small suv
891,크라이슬러 300C 2008년형,300C,크라이슬러,0,0,Sedan
892,아우디 Q5 2012년형,Q5,아우디,0,0,Mid-Large suv
893,기아 봉고 버스 CT,봉고 버스,기아,0,0,van
894,혼다 시빅 2008년형,시빅,혼다,0,0,Sedan
895,폭스바겐 파사트 2007년형,파사트,폭스바겐,0,0,Sedan
896,아반떼XD스포츠,아반떼,현대,0,0,Sedan
897,캐딜락 BLS 2020년형,BLS,캐딜락,0,0,Sedan
898,인피니티 FX 2009년형,FX,인피니티,0,0,Mid-Large suv
899,아우디 R8 2008년형,R8,아우디,0,0,Coupe
900,벤츠 SLC-클래스 2019년형,SLC-클래스,벤츠,0,0,Coupe
901,미니 쿠퍼 2014년형,쿠퍼,미니,0,0,Coupe
902,렉서스 IS 2015년형,IS,렉서스,0,0,Sedan
903,볼보 S60 2015년형,S60,볼보,0,0,Sedan
904,쉐보레/대우 맥스 윈스톰 C105,윈스톰,쉐보레/한국GM,0,0,Mid-Large suv
905,미니 컨트리맨 2015년형,컨트리맨,미니,0,0,Small suv
906,미니 1열 쿠퍼 2019년형,쿠퍼,미니,0,0,Coupe
907,벤츠 E-클래스 2015년형,E-클래스,벤츠,0,0,Sedan
908,SM5 L43 노바,SM5,르노삼성,0,0,Sedan
909,SM5 ,SM5,르노삼성,0,0,Sedan
910,5 시리즈 ,5 시리즈,BMW,0,0,Sedan
911,VQ35,,,0,0,
912,페라리458스페셜,458,페라리,0,0,Coupe
913,기아 카렌스,카렌스,기아,0,0,Small suv
914,셀토스,셀토스,기아,0,0,Small suv
915,트래버스,트래버스,쉐보레,0,0,Mid-Large suv
916,GOLF GTI,골프,폭스바겐,0,0,Sedan
917,제네시스쿠페,제네시스 쿠페,현대,0,0,Coupe
918,더뉴제네시스쿠페,제네시스 쿠페,현대,0,0,Coupe
919,그랜저 HG,그랜저,현대,0,HG,Sedan
920,아테온,아테온,폭스바겐,0,0,Sedan
921,new E클래스,E-클래스,벤츠,0,0,Sedan
922,BMW 5 시리즈 E60/61,5 시리즈,BMW,0,0,Sedan
923,XC40,XC40,볼보,0,0,Mid-Large suv
924,CC,CC,폭스바겐,0,0,Sedan
925,현대 아슬란 AG,아슬란,현대,0,AG,Sedan
926,모델 X,모델 X,테슬라,0,0,Mid-Large suv
927,폭스바겐 CC,CC,폭스바겐,0,0,Sedan
928,뉴그랜져,그랜저,현대,0,0,Sedan
929,A4,A4,아우디,0,0,Sedan
930,쌍용 티볼리 X100,티볼리,쌍용,0,X100,Small suv
931,라세티프리미어,라세티,쉐보레/한국GM,프리미어,0,Sedan
932,캡쳐,캡처,르노삼성,0,0,Small suv
933,르노삼성 SM5 KPQ,SM5,르노삼성,0,0,Sedan
934,X6M,X6 M,BMW,0,0,Mid-Large suv
935,테라칸,테라칸,현대,0,0,Mid-Large suv
936,쉐보레 트랙스,트랙스,쉐보레/한국GM,0,0,Small suv
937,기아 모하비 더마스터,모하비,기아,0,0,Mid-Large suv
938,현대 아슬란,아슬란,현대,0,0,Sedan
939,쉐보레/한국GM 볼트,볼트,쉐보레/한국GM,0,0,Sedan
940,르노삼성 뉴 SM5 EX1/DF,SM5,르노삼성,0,0,Sedan
941,랜드로버 디스커버리4,디스커버리,랜드로버,0,0,Mid-Large suv
942,마티즈,마티즈,쉐보레/한국GM,0,0,Sedan
943,기아 뉴프라이드,프라이드,기아,0,0,Sedan
944,벤츠 E-클래스 W212,E-클래스,벤츠,0,W212,Sedan
945,현대 벨로스터 FS,벨로스터,현대,0,FS,Sedan
946,기아 로체,로체,기아,0,0,Sedan
947,기아 K3 Koup,K3,기아,0,0,Sedan
948,랜드로버 레인지로버,레인지로버,랜드로버,0,0,Mid-Large suv
949,토요타 프리우스 2017년형,프리우스,토요타,0,0,Sedan
950,BMW X-6,X6,BMW,0,0,Mid-Large suv
951,올뉴아반떼,아반떼,현대,올뉴,0,Sedan
952,기아 포르테 쿱 XK,포르테 쿱,기아,0,0,Coupe
953,르노삼성 마스터 벤,마스터,르노,0,벤,van
954,트럭,,,0,0,
955,AClass,A-클래스,벤츠,0,0,Sedan
956,현대 세부 분류,,,0,0,
957,크라이슬러 300C,300C,크라이슬러,0,0,Sedan
958,현대 EF쏘나타,쏘나타,현대,0,EF,Sedan
959,마세라티 기블리,기블리,마세라티,0,0,Sedan
960,308CC,308,푸조,0,0,Sedan
961,렉서스 LS600hL,LS,렉서스,0,0,Sedan
962,기아 K5 JK,K5,기아,0,0,Sedan
963,기타,,,0,0,
964,현대 2 2열 포터 HR,2열 포터,현대,0,HR,Two row truck
965,기아 뉴카렌스,카렌스,기아,뉴,0,Small suv
966,제네시스 GV70,GV70,제네시스,0,0,Mid-Large suv
967,비이스만 GT 2020년형,GT,비이스만,0,0,Coupe
968,미니 컨트리맨,컨트리맨,미니,0,0,Small suv
969,폭스바겐 티구안 2018년형,티구안,폭스바겐,0,0,Mid-Large suv
970,닷지 니트로 2020년형,니트로,닷지,0,0,Mid-Large suv
971,undefined 특수차량,,,0,0,
972,BMW 2 시리즈,2 시리즈,BMW,0,0,Sedan
973,벤츠 E-클래스 E450,E-클래스,벤츠,0,0,Sedan
974,기아 쏘울 부스터 EV SK3,쏘울,기아,부스터 EV,SK3,Small suv
975,NX300,NX,렉서스,0,0,Mid-Large suv
976,볼보 V40,V40,볼보,0,0,Small suv
977,현대 아반떼 XD,아반떼,현대,0,XD,Sedan
978,카렌스,카렌스,기아,0,0,Small suv
979,푸조 3008,3008,푸조,0,0,Small suv
980,다이하쓰 마테리아 2020년형,마테리아,다이하쓰,0,0,Sedan
981,뉴베르나,베르나,현대,뉴,0,Sedan
982,현대 HEV 아반떼 HD,아반떼,현대,0,HD,Sedan
983,르노삼성 SM7 Ex2,SM7,르노삼성,0,Ex2,Sedan
984,카렌스2,카렌스,기아,2,0,Small suv
985,닛산 350Z,350Z,닛산,0,0,Coupe
986,토요타 프리우스,프리우스,토요타,0,0,Sedan
987,기아 카렌스 2 RS,카렌스,기아,2,RS,Small suv
988,현대 더 뉴 아이오닉,아이오닉,현대,0,0,Sedan
989,IS,IS,렉서스,0,0,Sedan
990,쉐보레/대우 임팔라 10세대,임팔라,쉐보레,0,10세대,Sedan
991,쉐보레/대우 임팔라,임팔라,쉐보레,0,0,Sedan
992,현대 트라제XG,트라제XG,현대,0,0,van
993,혼다 어큐라,,혼다,0,0,
994,닷지 챌린저,챌린저,닷지,0,0,Coupe
995,쉐보레/대우 볼트 2019년형,볼트,쉐보레/한국GM,0,2,Sedan
996,푸조 508,508,푸조,0,0,Sedan
997,혼다 CR-V 2020년형,CR-V,혼다,0,0,Small suv
998,쉐보레/대우 트랙스 U200,트랙스,쉐보레/한국GM,0,0,Small suv
999,볼보 XC90 2019년형,XC90,볼보,0,0,Mid-Large suv
1000,체어맨H,체어맨,쌍용,H,0,Sedan
1001,2012프라이드,프라이드,기아,0,0,Sedan
1002,쌍용 렉스턴 2 Y200,렉스턴,쌍용,0,0,Mid-Large suv
1003,디스커버리,디스커버리,랜드로버,0,0,Mid-Large suv
1004,볼보 C30,C30,볼보,0,0,Sedan
1005,기아 EV 레이 TAM,레이,기아,EV,TAM,Sedan
1006,릿지라인,리지라인,혼다,0,0,Mid-Large suv
1007,아우디 Q5 2016년형,Q5,아우디,0,0,Mid-Large suv
1008,BMWM5,M5,BMW,0,0,Sedan
1009,아우디 A6 2019년형,A6,아우디,0,0,Sedan
1010,볼보 XC70,XC70,볼보,0,0,Mid-Large suv
1011,토요타 시에나,시에나,토요타,0,0,van
1012,현대 (구) 제네시스 BH,제네시스,현대,0,BH,Sedan
1013,리베로,1열 리베로,현대,0,0,One row truck
1014,K5 ,K5,기아,0,0,Sedan
1015,램밴,램 밴,닷지,0,0,van
1016,Passat Variant,파사트,폭스바겐,0,0,Sedan
1017,M37,M 시리즈,인피니티,0,0,Sedan
1018,INFINITI M35,M 시리즈,인피니티,0,0,Sedan
1019,BMWnew3시리즈,3 시리즈,BMW,0,0,Sedan
1020,렉서스 LS시리즈,LS,렉서스,0,0,Sedan
1021,535d,5 시리즈,BMW,0,0,Sedan
1022,SQ5,SQ,아우디,0,0,Mid-Large suv
1023,쏘나타3,쏘나타,현대,0,0,Sedan
1024,갤로퍼,갤로퍼,현대,0,0,Mid-Large suv
1025,무쏘,무쏘,쌍용,0,0,Mid-Large suv
1026,이보크,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
1027,E240,E-클래스,벤츠,0,0,Sedan
1028,Audi R8,R8,아우디,0,0,Coupe
1029,올뉴K5,K5,기아,0,0,Sedan
1030,렉서스 GS 350,GS,렉서스,0,0,Sedan
1031,렉서스 RX 2021년형,RX,렉서스,0,0,Mid-Large suv
1032,테슬라 모델 X,모델 X,테슬라,0,0,Mid-Large suv
1033,폭스바겐 시로코 2013년형,시로코,폭스바겐,0,0,Sedan
1034,시트로엥 DS7 2020년형,DS7,시트로엥,0,0,Mid-Large suv
1035,쉐보레/한국GM 알페온 VS300,알페온,쉐보레/한국GM,0,0,Sedan
1036,BMW X4 G02,X4,BMW,0,G02,Mid-Large suv
1037,벤츠 GT-클래스 S AMG C190,GT-클래스,벤츠,0,0,Coupe
1038,쉐보레/한국GM 캡티바,캡티바,홀덴,0,0,Mid-Large suv
1039,BMW M3,M3,BMW,0,0,Sedan
1040,BMW X1,X1,BMW,0,0,Mid-Large suv
1041,폭스바겐 투아렉 2021년형,투아렉,폭스바겐,0,0,Mid-Large suv
1042,포르쉐 911 2014년형,911,포르쉐,0,0,Coupe
1043,쉐보레/한국GM 임팔라,임팔라,쉐보레,0,0,Sedan
1044,현대 맥스크루즈 NC,맥스크루즈,현대,0,0,Mid-Large suv
1045,마세라티 콰트로포르테 2018년형,콰트로포르테,마세라티,0,0,Sedan
1046,노브스,노브스,대우,0,0,
1047,미니 컨트리맨 R60,컨트리맨,미니,0,0,Small suv
1048,푸조 5008 2021년형,5008,푸조,0,0,Small suv
1049,폭스바겐 아테온 2020년형,아테온,폭스바겐,0,0,Sedan
1050,쉐보레/한국GM 임팔라 10세대,임팔라,쉐보레,0,10세대,Sedan
1051,벤츠 S-클래스 C222 S65 AMG 쿠페,S-클래스,벤츠,0,0,Coupe
1052,벤츠 GLC-클래스 63 AMG X253,GLC-클래스,벤츠,0,0,Mid-Large suv
1053,벤츠 CLK-클래스,CLK-클래스,벤츠,0,0,Sedan
1054,벤츠 GLB-클래스 X247,GLB-클래스,벤츠,0,X247,Small suv
1055,쉐보레/한국GM 뉴 크루즈 J300,크루즈,홀덴,뉴,J300,Sedan
1056,지프 레니게이드 2021년형,레니게이드,지프,0,0,Small suv
1057,랜드로버 디스커버리 스포츠 2017년형,디스커버리 스포츠,랜드로버,0,0,Mid-Large suv
1058,BMW M2 F87,M2,BMW,0,F87,Sedan
1059,BMW X1 E84,X1,BMW,0,E84,Mid-Large suv
1060,인피니티 Q 시리즈 2018년형,Q 시리즈,인피니티,0,0,Sedan
1061,캐딜락 CTS 쿠페,CTS 쿠페,캐딜락,0,0,Sedan
1062,플라잉스퍼,컨티넨탈 플라잉스퍼,벤틀리,0,0,Sedan
1063,인피니티 QX,QX,인피니티,0,0,Mid-Large suv
1064,혼다 어코드 2017년형,어코드,혼다,0,0,Sedan
1065,캐딜락 CT6 2020년형,CT6,캐딜락,0,0,Sedan
1066,볼보 S90 2020년형,S90,볼보,0,0,Sedan
1067,닛산 올 뉴 알티마 F/L L33,알티마,닛산,올 뉴,F/L L33,Sedan
1068,토요타 캠리 2017년형,캠리,토요타,0,0,Sedan
1069,아우디 S8 2020년형,S8,아우디,0,0,Sedan
1070,벤츠 SL-클래스 R231,SL-클래스,벤츠,0,R231,Coupe
1071,렉서스 IS,IS,렉서스,0,0,Sedan
1072,아우디 E-tron 2021년형,E-tron,아우디,0,0,Mid-Large suv
1073,람보르기니 가야드로,가야드로,람보르기니,0,0,Coupe
1074,링컨 MKZ 2021년형,MKZ,링컨,0,0,Sedan
1075,토요타 캠리 2016년형,캠리,토요타,0,0,Sedan
1076,랜드로버 레인지로버 스포츠 2018년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
1077,푸조 5008,5008,푸조,0,0,Small suv
1078,랜드로버 레인지로버 스포츠 2021년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
1079,아우디 쿠페 A5,A5,아우디,0,0,Coupe
1080,혼다 어코드 2010년형,어코드,혼다,0,0,Sedan
1081,포르쉐 파나메라 2021년형,파나메라,포르쉐,0,0,Sedan
1082,스바루 아웃백,아웃백,스바루,0,0,Mid-Large suv
1083,볼보 V40 2016년형,V40,볼보,0,0,Small suv
1084,랜드로버 레인지로버 보그 2012년형,레인지로버 보그,랜드로버,0,0,Mid-Large suv
1085,렉서스 NX 2021년형,NX,렉서스,0,0,Mid-Large suv
1086,벤츠 CLS-클래스 W219,CLS-클래스,벤츠,0,0,Sedan
1087,페라리 488,488,페라리,0,0,Coupe
1088,현대 제네시스 쿠페,제네시스 쿠페,현대,0,0,Coupe
1089,쉐보레/한국GM 뉴 라세티 J200,라세티,쉐보레/한국GM,0,0,Sedan
1090,푸조 5008 2020년형,5008,푸조,0,0,Small suv
1091,벤츠 EQC-클래스 N293,EQC-클래스,벤츠,0,N293,Mid-Large suv
1092,닛산 맥시마,맥시마,닛산,0,0,Sedan
1093,재규어 XF 2010년형,XF,재규어,0,0,Sedan
1094,현대파비스,파비스,현대,0,0,
1095,르노삼성 뉴제너레이션 SM3 N17,SM3,르노삼성,0,0,Sedan
1096,현대 갤로퍼,갤로퍼,현대,0,0,Mid-Large suv
1097,아우디 A7 4G8,A7,아우디,0,4G8,Sedan
1098,벤틀리 벤테이가 2021년형,벤테이가,벤틀리,0,0,Mid-Large suv
1099,V90CC,V90,볼보,0,0,Mid-Large suv
1100,재규어 E페이스 2019년형,E페이스,재규어,0,0,Small suv
1101,포르쉐 박스터 2015년형,박스터,포르쉐,0,0,Coupe
1102,벤츠 E-클래스 웨건 S213,E-클래스,벤츠,0,웨건 S213,Sedan
1103,랜드로버 디스커버리 2013년형,디스커버리,랜드로버,0,0,Mid-Large suv
1104,인피니티 QX 2017년형,QX,인피니티,0,0,Mid-Large suv
1105,BMW X5 M E70,X5 M,BMW,0,0,Mid-Large suv
1106,재규어 F페이스 2019년형,F페이스,재규어,0,0,Mid-Large suv
1107,지프 랭글러 2016년형,랭글러,지프,0,0,Mid-Large suv
1108,르노삼성 (출시예정) XM3 LJL,XM3,르노삼성,0,0,Small suv
1109,랜드로버 프리랜더 2011년형,프리랜더,랜드로버,0,0,Mid-Large suv
1110,포르쉐파나메라4S,파나메라,포르쉐,0,0,Sedan
1111,현대 쏠라티,쏠라티,현대,0,0,
1112,아우디 F/L A3 8V,A3,아우디,F/L,8V,Sedan
1113,렉서스 LS 2018년형,LS,렉서스,0,0,Sedan
1114,폭스바겐 티구안 2016년형,티구안,폭스바겐,0,0,Mid-Large suv
1115,혼다 오딧세이 2015년형,오딧세이,혼다,0,0,van
1116,볼보 2세대 크로스컨트리 S60,S60,볼보,0,0,Sedan
1117,스마트 포투 2020년형,포투,스마트,0,0,Coupe
1118,링컨 MKC 2020년형,MKC,링컨,0,0,Small suv
1119,포르쉐 718 2020년형,718,포르쉐,0,0,Coupe
1120,포르쉐 718 2019년형,718,포르쉐,0,0,Coupe
1121,푸조 3008 2018년형,3008,푸조,0,0,Small suv
1122,TM산타페,싼타페,현대,0,0,Mid-Large suv
1123,기아 3세대 K5 DL3,K5,기아,0,0,Sedan
1124,렉서스 IS 2009년형,IS,렉서스,0,0,Sedan
1125,링컨 MKX 2020년형,MKX,링컨,0,0,Mid-Large suv
1126,쌍용 카이런,카이런,쌍용,0,0,Mid-Large suv
1127,IG,그랜저,현대,0,0,Sedan
1128,시트로엥 DS7 2018년형,DS7,시트로엥,0,0,Mid-Large suv
1129,오스틴 FX,FX,오스틴,0,0,Sedan
1130,아큐라 ZDX 2020년형,ZDX,아큐라,0,0,Small suv
1131,푸조 308SW 2020년형,308SW,푸조,0,0,Small suv
1132,마쯔다 MPV 2020년형,MPV,마쯔다,0,0,Mid-Large suv
1133,현대 뉴 그레이스 AH,그레이스,현대,0,0,van
1134,토요타 알파드,알파드,토요타,0,0,van
1135,벤츠 AMG GT 43,AMG GT,벤츠,0,0,
1136,벤츠 S-클래스 W220,S-클래스,벤츠,0,W220,Sedan
1137,포르쉐 카레라GT,카레라GT,포르쉐,0,0,Coupe
1138,포드 익스플로러 2014년형,익스플로러,포드,0,0,Mid-Large suv
1139,랜드로버 디스커버리 2016년형,디스커버리,랜드로버,0,0,Mid-Large suv
1140,페라리 456 2019년형,456,페라리,0,0,Coupe
1141,토요타 시에나 2014년형,시에나,토요타,0,0,van
1142,미니 컨트리맨 2014년형,컨트리맨,미니,0,0,Small suv
1143,쉐보레/한국GM 콜벳,콜벳,쉐보레,0,0,Coupe
1144,아우디 A6 2016년형,A6,아우디,0,0,Sedan
1145,미니 쿠퍼 2017년형,쿠퍼,미니,0,0,Coupe
1146,미니 쿠퍼 2015년형,쿠퍼,미니,0,0,Coupe
1147,미니 쿠퍼 2011년형,쿠퍼,미니,0,0,Coupe
1148,BMW M2,M2,BMW,0,0,Sedan
1149,쌍용 뉴 카이런,카이런,쌍용,뉴,0,Mid-Large suv
1150,포드 F-시리즈 2012년형,F-시리즈,포드,0,0,Mid-Large suv
1151,미니 쿠퍼 2019년형,쿠퍼,미니,0,0,Coupe
1152,BMW Z4 E85/86,Z4,BMW,0,0,Coupe
1153,닛산 맥시마 2017년형,맥시마,닛산,0,0,Sedan
1154,캐딜락 ATS,ATS,캐딜락,0,0,Sedan
1155,링컨 MKZ 2013년형,MKZ,링컨,0,0,Sedan
1156,볼보 XC60 2015년형,XC60,볼보,0,0,Mid-Large suv
1157,랜드로버 레인지로버 벨라 2019년형,레인지로버 벨라,랜드로버,0,0,Mid-Large suv
1158,폭스바겐 제타 2011년형,제타,폭스바겐,0,0,Sedan
1159,아우디 A7 2013년형,A7,아우디,0,0,Sedan
1160,BMW M6 F06/12/13,M6,BMW,0,F06/12/13,Sedan
1161,포르쉐 카이엔 2015년형,카이엔,포르쉐,0,0,Mid-Large suv
1162,포드 머스탱 2019년형,머스탱,포드,0,0,Coupe
1163,랜드로버 레인지로버 2019년형,레인지로버,랜드로버,0,0,Mid-Large suv
1164,벤츠 GLK-클래스 2014년형,GLK-클래스,벤츠,0,0,Mid-Large suv
1165,아우디 A3 2018년형,A3,아우디,0,0,Sedan
1166,아우디 A5 2015년형,A5,아우디,0,0,Coupe
1167,렉서스 LX 2015년형,LX,렉서스,0,0,Mid-Large suv
1168,아우디 S3 2015년형,S3,아우디,0,0,Sedan
1169,쉐보레/대우 아카디아,아카디아,쉐보레/한국GM,0,0,Sedan
1170,토요타 RAV4 2013년형,RAV4,토요타,0,0,Mid-Large suv
1171,지프 사하라 2019년형,사하라,지프,0,0,Mid-Large suv
1172,쌍용 무쏘 스포츠 FJ,무쏘 스포츠,쌍용,0,0,Mid-Large suv
1173,아우디 올로드콰트로 2017년형,올로드콰트로,아우디,0,0,Mid-Large suv
1174,쉐보레/대우 뉴 크루즈 J300,크루즈,쉐보레/한국GM,뉴,J300,Sedan
1175,포르쉐 카이엔 2013년형,카이엔,포르쉐,0,0,Mid-Large suv
1176,혼다 CR-V 2007년형,CR-V,혼다,0,0,Small suv
1177,쉐보레/대우 아베오 T300,아베오,쉐보레/한국GM,0,T300,Sedan
1178,벤츠 GL-클래스 X166,GL-클래스,벤츠,0,0,Mid-Large suv
1179,포르쉐 파나메라 2015년형,파나메라,포르쉐,0,0,Sedan
1180,쉐보레/대우 올뉴 크루즈 J400,크루즈,홀덴,올뉴,J400,Sedan
1181,폭스바겐 비틀 2014년형,비틀,폭스바겐,0,0,Sedan
1182,911시리즈,911,포르쉐,0,0,Coupe
1183,벤츠 E-클래스 2018년형,E-클래스,벤츠,0,0,Sedan
1184,뉴라이즈 HEV 쏘나타 LF,쏘나타,현대,뉴라이즈 HEV,LF,Sedan
1185,4 시리즈,4 시리즈,BMW,0,0,Sedan
1186,GLC-클래스 2019년형,GLC-클래스,벤츠,0,0,Mid-Large suv
1187,코나 OS,코나,현대,0,OS,Small suv
1188,익스플로러 2019년형,익스플로러,포드,0,0,Mid-Large suv
1189,Neo SM3 L38,SM3,르노삼성,0,0,Sedan
1190,SS 카마로 6세대,카마로,쉐보레,SS,6세대,Coupe
1191,CT,CT,렉서스,0,0,Sedan
1192,티구안 2018년형,티구안,폭스바겐,0,0,Mid-Large suv
1193,캠리 ,캠리,토요타,0,0,Sedan
1194,모하비 HM 더뉴,모하비,기아,0,HM,Mid-Large suv
1195,K9 ,K9,기아,0,0,Sedan
1196,아반떼 AD,아반떼,현대,0,AD,Sedan
1197,i30 PD,i30,현대,0,0,Sedan
1198,G70 ,G70,제네시스,0,0,Sedan
1199,ES ,ES,렉서스,0,0,Sedan
1200,니로 DE PHEV,니로,기아,PHEV,DE,Small suv
1201,C-클래스 2017년형,C-클래스,벤츠,0,0,Sedan
1202,파나메라 ,파나메라,포르쉐,0,0,Sedan
1203,CLS-클래스 ,CLS-클래스,벤츠,0,0,Sedan
1204,GLC-클래스 ,GLC-클래스,벤츠,0,0,Mid-Large suv
1205,6 시리즈,6 시리즈,BMW,0,0,Sedan
1206,체로키,체로키,지프,0,0,Mid-Large suv
1207,SM6,SM6,르노삼성,0,0,Sedan
1208,S,,,0,0,
1209,투아렉,투아렉,폭스바겐,0,0,Mid-Large suv
1210,미니쿠퍼클럽맨,클럽맨,미니,0,0,Sedan
1211,2011미니쿠퍼클럽맨,클럽맨,미니,0,0,Sedan
1212,E400쿠페,E-클래스,벤츠,0,0,Coupe
1213,XE,XE,재규어,0,0,Sedan
1214,시트로앵DS3,DS3,시트로엥,0,0,Sedan
1215,하이럭스서프,하이럭스,토요타,0,0,Mid-Large suv
1216,XJ시리즈,XJ,재규어,0,0,Sedan
1217,토요타86,도요타86,토요타,0,0,Coupe
1218,540FH,540FH,볼보,0,0,
1219,벤츠 My B,B-클래스,벤츠,0,0,Small suv
1220,엑티브투어러,2 시리즈,BMW,0,0,Small suv
1221,제네시스BH,제네시스,현대,0,BH,Sedan
1222,폭스바겐 페이톤 2009년형,페이톤,폭스바겐,0,0,Sedan
1223,인피니티 G 시리즈 2007년형,G 시리즈,인피니티,0,0,Sedan
1224,재규어 F페이스 2016년형,F페이스,재규어,0,0,Mid-Large suv
1225,토요타 캠리 2011년형,캠리,토요타,0,0,Sedan
1226,미니쿠퍼 ,쿠퍼,미니,0,0,Coupe
1227,한성8.5톤플러스카고,,,0,0,
1228,토요타 시에나 2015년형,시에나,토요타,0,0,van
1229,현대 베르나 MC,베르나,현대,0,MC,Sedan
1230,렉서스 ES 2007년형,ES,렉서스,0,0,Sedan
1231,크라이슬러 200 2017년형,200,크라이슬러,0,0,Sedan
1232,시트로엥 C4 칵투스 2018년형,C4 칵투스,시트로엥,0,0,Small suv
1233,기아 스팩트라,스팩트라,기아,0,0,Sedan
1234,푸조 3008 2011년형,3008,푸조,0,0,Small suv
1235,크라이슬러 PT크루저,PT크루저,크라이슬러,0,0,Sedan
1236,링컨 MKS 2011년형,MKS,링컨,0,0,Sedan
1237,시트로엥 C4 피카소 2021년형,C4 피카소,시트로엥,0,0,van
1238,현대 베르나,베르나,현대,0,0,Sedan
1239,아우디 쿠페 A5 8W6,A5,아우디,0,0,Coupe
1240,쉐보레 실버라도 픽업,실버라도 픽업,쉐보레,0,0,Mid-Large suv
1241,기아 2 카렌스 RS,카렌스,기아,2,RS,Small suv
1242,2.5T 마이티,,,0,0,
1243,현대5톤,,,0,0,
1244,마세라티 그란투리스모 2015년형,그란투리스모,마세라티,0,0,Sedan
1245,닛산 무라노 Z51,무라노,닛산,0,0,Mid-Large suv
1246,인피니티 G 쿠페 2011년형,G 쿠페,인피니티,0,0,Coupe
1247,폭스바겐 비틀 2012년형,비틀,폭스바겐,0,0,Sedan
1248,렉서스 GS 2008년형,2008,푸조,0,0,Small suv
1249,랜드로버 레인지로버 보그 2009년형,레인지로버 보그,랜드로버,0,0,Mid-Large suv
1250,혼다 HR-V 2021년형,HR-V,혼다,0,0,Sedan
1251,폭스바겐 비틀 2007년형,비틀,폭스바겐,0,0,Sedan
1252,포드 E-시리즈 2021년형,E-시리즈,포드,0,0,van
1253,매가트럭 5TON,,,0,0,
1254,폭스바겐 파사트 2020년형,파사트,폭스바겐,0,0,Sedan
1255,현대 그랜저 LX,그랜저,현대,0,0,Sedan
1256,랜드로버 레인지로버 이보크 2018년형,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
1257,링컨 MKX 2011년형,MKX,링컨,0,0,Mid-Large suv
1258,미니 쿠퍼 2013년형,쿠퍼,미니,0,0,Coupe
1259,푸조 308 2013년형,308,푸조,0,0,Sedan
1260,볼보 XC60 2012년형,XC60,볼보,0,0,Mid-Large suv
1261,488 스파이더,스파이더,알파로메오,0,0,Coupe
1262,현대4.5톤,,,0,0,
1263,포드 토러스 2009년형,토러스,포드,0,0,Sedan
1264,칸 렉스턴 스포츠 Q200,렉스턴 스포츠,쌍용,0,0,Mid-Large suv
1265,GMC 벤츄라 2020년형,벤츄라,GMC,0,0,van
1266,혼다 어코드 2007년형,어코드,혼다,0,0,Sedan
1267,머큐리 마운티니어,마운티니어,머큐리,0,0,Mid-Large suv
1268,지프 컴패스 2019년형,컴패스,지프,0,0,Mid-Large suv
1269,GMC 사파리 2019년형,사파리,GMC,0,0,van
1270,재규어 XJ 2016년형,XJ,재규어,0,0,Sedan
1271,닛산 로그 2017년형,로그,닛산,0,0,Mid-Large suv
1272,현대 아이오닉 HEV,아이오닉,현대,HEV,0,Sedan
1273,르노 클리오 2020년형,클리오,르노,0,0,Sedan
1274,캐딜락 ATS 2015년형,ATS,캐딜락,0,0,Sedan
