,name,model,maker,prefix,postfix,kind
165,닛산 큐브 Z12,큐브,닛산,0,Z12,Sedan
166,벤츠 S-클래스 C222 쿠페,S-클래스,벤츠,0,0,Sedan
167,벤츠 EQC-클래스,EQC-클래스,벤츠,0,0,Mid-Large suv
168,BMW 1 시리즈 F20,1 시리즈,BMW,0,F20,Sedan
169,마세라티 콰트로포르테 2016년형,콰트로포르테,마세라티,0,0,Sedan
170,현대 i30 FD,i30,현대,0,0,Sedan
171,누비라2,0,0,0,0,
172,벤츠 GLA-클래스 X156,GLA-클래스,벤츠,0,0,Small suv
173,인피니티 QX 2019년형,QX,인피니티,0,0,Mid-Large suv
174,링컨 MKZ 2020년형,MKZ,링컨,0,0,Sedan
175,E트론,0,0,0,0,
176,재규어 F페이스 2018년형,F페이스,재규어,0,0,Mid-Large suv
177,포르쉐 박스터,박스터,포르쉐,0,0,Coupe
178,렉서스 CT,CT,렉서스,0,0,Sedan
179,SCANIA,SC,렉서스,0,0,Coupe
180,렉서스 ES 2014년형,ES,렉서스,0,0,Sedan
181,현댜파비스,0,0,0,0,
182,링컨 코세어 2021년형,코세어,링컨,0,0,Mid-Large suv
183,폭스바겐 투아렉 2014년형,투아렉,폭스바겐,0,0,Mid-Large suv
184,볼보 S80 2015년형,S80,볼보,0,0,Sedan
185,폭스바겐 폴로 2013년형,폴로,폭스바겐,0,0,Sedan
186,아우디 Q5 2013년형,Q5,아우디,0,0,Mid-Large suv
187,혼다 레전드,레전드,혼다,0,0,Sedan
188,포르쉐 카이엔 2020년형,카이엔,포르쉐,0,0,Mid-Large suv
189,링컨 MKX 2016년형,MKX,링컨,0,0,Mid-Large suv
190,르노삼성 세부 분류,0,0,0,0,
191,토요타 캠리 2018년형,캠리,토요타,0,0,Sedan
192,포르쉐 마칸 2015년형,마칸,포르쉐,0,0,Mid-Large suv
193,쉐보레/한국GM X 젠트라 T255,젠트라,쉐보레/한국GM,0,0,Sedan
194,BMW i3,i3,BMW,0,0,Sedan
195,현대 7세대(출시예정) 아반떼 CN7,아반떼,현대,0,CN7,Sedan
196,닛산 리프,리프,닛산,0,0,Sedan
197,볼보 XC40 2019년형,XC40,볼보,0,0,Mid-Large suv
198,포르쉐 카이엔 2014년형,카이엔,포르쉐,0,0,Mid-Large suv
199,아우디 Q7 2014년형,Q7,아우디,0,0,Mid-Large suv
200,미니쿠퍼 JCW,0,0,0,0,
201,페라리 포르토피노,포르토피노,페라리,0,0,Coupe
202,토요타 아발론 2021년형,아발론,토요타,0,0,Sedan
203,쉐보레/한국GM 2 마티즈 M150,마티즈,쉐보레/한국GM,0,0,Sedan
204,폭스바겐 아테온 2019년형,아테온,폭스바겐,0,0,Sedan
205,비이스만 로드스터 2019년형,로드스터,비이스만,0,0,Coupe
206,닷지 램 픽업,램 픽업,닷지,0,0,Mid-Large suv
207,볼보 FH500 2019년형,0,0,0,0,
208,벤틀리 컨티넨탈 플라잉스퍼 2008년형,컨티넨탈 플라잉스퍼,벤틀리,0,0,Sedan
209,렉서스 RX 2017년형,0,0,0,0,
210,폭스바겐 CC 2011년형,CC,폭스바겐,0,0,Sedan
211,렉서스 IS 2016년형,IS,렉서스,0,0,Sedan
212,다이하쓰 마테리아 2019년형,마테리아,다이하쓰,0,0,Sedan
213,기아 프라이드 Y,프라이드,기아,0,Y,Sedan
214,5 시리즈 G30/31,5 시리즈,BMW,0,0,Sedan
215,링컨 MKS,MKS,링컨,0,0,Sedan
216,렉서스 RC,RC,렉서스,0,0,Coupe
217,시트로엥 DS,0,0,0,0,
218,현대 LPi HEV 아반떼 HD,아반떼,현대,0,0,Sedan
219,인피니티 G 시리즈 2008년형,G 시리즈,인피니티,0,0,Sedan
220,벤츠 GT-클래스 X290 GT43 AMG 4DOOR,GT-클래스,벤츠,0,0,Sedan
221,아우디 S4,S4,아우디,0,0,Sedan
222,람보르기니 가야드로 2020년형,가야드로,람보르기니,0,0,Coupe
223,벤츠 A-클래스 W177/V177,A-클래스,벤츠,0,0,Sedan
224,랜드로버 레인지로버 2016년형,레인지로버,랜드로버,0,0,Mid-Large suv
225,랜드로버 레인지로버 이보크 2020년형,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
226,벤츠 GLK-클래스 2013년형,GLK-클래스,벤츠,0,0,Mid-Large suv
227,포르쉐 카이엔 2016년형,카이엔,포르쉐,0,0,Mid-Large suv
228,미니 2열 쿠퍼 2020년형,2열 쿠퍼,미니,0,0,Sedan
229,렉서스 NX 2018년형,NX,렉서스,0,0,Mid-Large suv
230,마쯔다 MX 2020년형,MX,마쯔다,0,0,Coupe
231,아우디 A4 2013년형,A4,아우디,0,0,Sedan
232,아우디 A4 2010년형,A4,아우디,0,0,Sedan
233,포드 익스플로러 2019년형,익스플로러,포드,0,0,Mid-Large suv
234,스바루 레거시,레거시,스바루,0,0,Sedan
235,푸조 3008 2012년형,3008,푸조,0,0,Small suv
236,쌍용 코란도 투리스모 A150,코란도 투리스모,쌍용,0,0,van
237,렉서스 ES 2011년형,ES,렉서스,0,0,Sedan
238,벤츠 GLE-클래스 2016년형,GLE-클래스,벤츠,0,0,Mid-Large suv
239,벤츠 S-클래스 2016년형,S-클래스,벤츠,0,0,Sedan
240,아우디 SQ 2015년형,SQ,아우디,0,0,Mid-Large suv
241,포드 토러스 2014년형,토러스,포드,0,0,Sedan
242,롤스로이스 던,던,롤스로이스,0,0,Sedan
243,GMC 유콘,유콘,GMC,0,0,Mid-Large suv
244,볼보 C70 2008년형,2008,푸조,0,0,Small suv
245,기아 엘란,엘란,기아,0,0,Coupe
246,벤츠 S-클래스 2008년형,S-클래스,벤츠,0,0,Sedan
247,재규어 XJ6 2006년형,0,0,0,0,
248,볼보 S90 2018년형,S90,볼보,0,0,Sedan
249,포르쉐 파나메라 2018년형,파나메라,포르쉐,0,0,Sedan
250,렉서스 LS 2009년형,0,0,0,0,
251,볼보 XC90 2016년형,XC90,볼보,0,0,Mid-Large suv
252,폭스바겐 비틀 2013년형,비틀,폭스바겐,0,0,Sedan
253,볼보 S60 2016년형,S60,볼보,0,0,Sedan
254,벤츠 S-클래스 2013년형,S-클래스,벤츠,0,0,Sedan
255,아우디 A6 2010년형,A6,아우디,0,0,Sedan
256,재규어 F타입 2014년형,F타입,재규어,0,0,Coupe
257,포드 쿠가,쿠가,포드,0,0,Mid-Large suv
258,미니 1열 쿠퍼,0,0,0,0,
259,아우디 A6 2008년형,2008,푸조,0,0,Small suv
260,렉서스 GS 2019년형,GS,렉서스,0,0,Sedan
261,토요타 툰드라 2018년형,툰드라,토요타,0,0,Mid-Large suv
262,미니 1열 쿠퍼 2010년형,0,0,0,0,
263,랜드로버 레인지로버 2017년형,레인지로버,랜드로버,0,0,Mid-Large suv
264,쉐보레/대우 캡티바 유로5,캡티바,홀덴,0,0,Mid-Large suv
265,닛산 주크 2016년형,주크,닛산,0,0,Small suv
266,랜드로버 레인지로버 2018년형,레인지로버,랜드로버,0,0,Mid-Large suv
267,6그란쿠페,0,0,0,0,
268,6시리즈G32,0,0,0,0,
269,벤츠 E-클래스 2014년형,E-클래스,벤츠,0,0,Sedan
270,볼보 XC 2019년형,0,0,0,0,
271,쉐보레 카마로 2016년형,카마로,쉐보레,0,0,Coupe
272,벤츠 GLA-클래스 2018년형,GLA-클래스,벤츠,0,0,Small suv
273,레인지로버 스포츠 2019년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
274,골프 2014년형,골프,폭스바겐,0,0,Sedan
275,S-클래스 2018년형,S-클래스,벤츠,0,0,Sedan
276,G70 IK,G70,제네시스,0,IK,Sedan
277,카이엔 2016년형,카이엔,포르쉐,0,0,Mid-Large suv
278,718 2019년형,718,포르쉐,0,0,Coupe
279,E-클래스 2019년형,E-클래스,벤츠,0,0,Sedan
280,올뉴 카니발 YP,카니발,기아,올뉴,YP,van
281,쏘렌토 UM 더마스터,쏘렌토,기아,0,UM,Mid-Large suv
282,E-클래스 2018년형,E-클래스,벤츠,0,0,Sedan
283,쏘나타 YF HEV,쏘나타,현대,HEV,YF,Sedan
284,아발론 2018년형,아발론,토요타,0,0,Sedan
285,CT 2017년형,CT,렉서스,0,0,Sedan
286,투싼 ,투싼,현대,0,0,Mid-Large suv
287,EQ900 HI,EQ900,제네시스,0,0,Sedan
288,S-클래스 2016년형,S-클래스,벤츠,0,0,Sedan
289,911,911,포르쉐,0,0,Coupe
290,쏘렌토 ,쏘렌토,기아,0,0,Mid-Large suv
291,르반떼 ,르반떼,마세라티,0,0,Mid-Large suv
292,아반떼 ,아반떼,현대,0,0,Sedan
293,GLC-클래스,GLC-클래스,벤츠,0,0,Mid-Large suv
294,420i,0,0,0,0,
295,SLC,LC,렉서스,0,0,Coupe
296,Audi S8,S8,아우디,0,0,Sedan
297,V클래스,0,0,0,0,
298,체어맨W리무진,체어맨,쌍용,W,0,Sedan
299,BMWMINI,0,0,0,0,
300,i3,i3,BMW,0,0,Sedan
301,볼보XC70,XC70,볼보,0,0,Mid-Large suv
302,미니클럽맨,클럽맨,미니,0,0,Sedan
303,M550DX,550,페라리,0,0,Coupe
304,RS5,RS5,아우디,0,0,Coupe
305,컨티넨탈 플라잉스퍼,컨티넨탈 플라잉스퍼,벤틀리,0,0,Sedan
306,제네시스 G80 스포츠,제네시스,현대,0,0,Sedan
307,BMW NEW5시리즈,0,0,0,0,
308,폭스바겐 제타 2020년형,제타,폭스바겐,0,0,Sedan
309,인피니티 Q 시리즈 2014년형,Q 시리즈,인피니티,0,0,Sedan
310,푸조 607 2007년형,0,0,0,0,
311,링컨 MKX 2017년형,MKX,링컨,0,0,Mid-Large suv
312,렉서스 RX 2018년형,0,0,0,0,
313,포드 몬데오 2021년형,몬데오,포드,0,0,Sedan
314,포르쉐 911 2010년형,911,포르쉐,0,0,Coupe
315,지프 그랜드 체로키,그랜드 체로키,지프,0,0,Mid-Large suv
316,토요타 RAV4 2016년형,RAV4,토요타,0,0,Mid-Large suv
317,토요타 아발론 2018년형,아발론,토요타,0,0,Sedan
318,토요타 캠리 2014년형,캠리,토요타,0,0,Sedan
319,폭스바겐 파사트 2010년형,파사트,폭스바겐,0,0,Sedan
320,BMW New 4 시리즈 G22,4 시리즈,BMW,New,G22,Sedan
321,폭스바겐 제타 2015년형,제타,폭스바겐,0,0,Sedan
322,포르쉐 마칸 2016년형,마칸,포르쉐,0,0,Mid-Large suv
323,푸조 308 2017년형,308,푸조,0,0,Coupe
324,아우디 컨버터블 A5,A5,아우디,0,0,Sedan
325,랜드로버 레인지로버 2008년형,레인지로버,랜드로버,0,0,Mid-Large suv
326,인피니티 세부 분류,0,0,0,0,
327,지프 컴패스 2011년형,컴패스,지프,0,0,Mid-Large suv
328,푸조 208 2015년형,208,푸조,0,0,Sedan
329,인피니티 M 시리즈 2010년형,M 시리즈,인피니티,0,0,Sedan
330,랜드로버 레인지로버 보그 2010년형,레인지로버 보그,랜드로버,0,0,Mid-Large suv
331,포드 이스케이프 2011년형,이스케이프,포드,0,0,Small suv
332,미니 뉴 클럽맨 F54,클럽맨,미니,0,0,Sedan
333,허머 H2,H2,허머,0,0,Mid-Large suv
334,현대 뉴 스타렉스 A1,스타렉스,현대,0,A1,van
335,재규어 XJ 2018년형,XJ,재규어,0,0,Sedan
336,지프 체로키 2016년형,체로키,지프,0,0,Mid-Large suv
337,쉐보레/한국GM 마티즈 클래식,마티즈,쉐보레/한국GM,0,클래식,Sedan
338,렉서스 GS 2017년형,GS,렉서스,0,0,Sedan
339,랜드로버 레인지로버 스포츠 2010년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
340,렉서스 LX 2012년형,LX,렉서스,0,0,Mid-Large suv
341,벤츠 C-클래스 쿠페 C205,C-클래스,벤츠,0,0,Sedan
342,푸조 205 2015년형,205,푸조,0,0,Sedan
343,링컨 MKS 2014년형,MKS,링컨,0,0,Sedan
344,혼다 시빅 2017년형,시빅,혼다,0,0,Sedan
345,혼다 어코드 2012년형,어코드,혼다,0,0,Sedan
346,포르쉐 파나메라 2014년형,파나메라,포르쉐,0,0,Sedan
347,인피니티 G 시리즈 2011년형,G 시리즈,인피니티,0,0,Sedan
348,지프 사하라,사하라,지프,0,0,Mid-Large suv
349,볼보 S80 2012년형,S80,볼보,0,0,Sedan
350,크라이슬러 캐러밴 2012년형,캐러밴,크라이슬러,0,0,van
351,폭스바겐 CC 2015년형,CC,폭스바겐,0,0,Sedan
352,페라리 F430,F430,페라리,0,0,Coupe
353,펜콘 IX5,X5,BMW,0,0,Mid-Large suv
354,닷지 캘리버 2009년형,0,0,0,0,
355,테슬 라,0,0,0,0,
356,포드 머스탱 2012년형,머스탱,포드,0,0,Coupe
357,쌍용 뉴 로디우스 유로,로디우스,쌍용,뉴,유로,van
358,C35S5,C35,동풍소콘,0,0,van
359,미니 컨트리맨 2016년형,컨트리맨,미니,0,0,Small suv
360,아우디 A4 2012년형,A4,아우디,0,0,Sedan
361,푸조 508SW 2020년형,508SW,푸조,0,0,Small suv
362,토요타 RAV4 2011년형,RAV4,토요타,0,0,Mid-Large suv
363,벤츠 SLK-클래스 2010년형,SLK-클래스,벤츠,0,0,Coupe
364,벤츠 GLE-클래스 2020년형,GLE-클래스,벤츠,0,0,Mid-Large suv
365,아우디 Q7 2007년형,0,0,0,0,
366,지프 랭글러 2018년형,랭글러,지프,0,0,Mid-Large suv
367,캐딜락 SRX 2010년형,SRX,캐딜락,0,0,Mid-Large suv
368,푸조 3008 2015년형,3008,푸조,0,0,Small suv
369,다이하쓰 미라지노 2018년형,미라지노,다이하쓰,0,0,Sedan
370,토요타 하이랜더,하이랜더,토요타,0,0,Mid-Large suv
371,스바루 포레스터 2015년형,포레스터,스바루,0,0,Mid-Large suv
372,토요타 시에나 2012년형,시에나,토요타,0,0,van
373,닛산 알티마 2015년형,알티마,닛산,0,0,Sedan
374,링컨 MKZ 2014년형,MKZ,링컨,0,0,Sedan
375,쉐보레 익스프레스밴 2006년형,익스프레스밴,쉐보레,0,0,van
376,포드 토러스 2016년형,토러스,포드,0,0,Sedan
377,LM,0,0,0,0,
378,토요타 캠리 2008년형,2008,푸조,0,0,Small suv
379,쉐보레/대우 젠트라,젠트라,쉐보레/한국GM,0,0,Sedan
380,지프 컴패스 2018년형,컴패스,지프,0,0,Mid-Large suv
381,쉐보레/대우 올뉴 마티즈 M200/250,0,0,0,0,
382,쉐보레/대우 라세티 J200,라세티,쉐보레/한국GM,0,0,Sedan
383,폭스바겐 투아렉 2006년형,0,0,0,0,
384,쉐보레/대우 캡티바 유로6,캡티바,홀덴,0,유로6,Mid-Large suv
385,쉐보레/대우 마티즈 클래식,마티즈,쉐보레/한국GM,0,클래식,Sedan
386,GLS500,0,0,0,0,
387,닛산 주크 2017년형,주크,닛산,0,0,Small suv
388,쉐보레/대우 더뉴 아베오 T300,아베오,쉐보레/한국GM,더뉴,T300,Sedan
389,혼다 오딧세이 2017년형,오딧세이,혼다,0,0,van
390,포드 익스플로러 2013년형,익스플로러,포드,0,0,Mid-Large suv
391,벤츠 E-클래스 2016년형,E-클래스,벤츠,0,0,Sedan
392,PHEV 니로 DE,니로,기아,PHEV,DE,Small suv
393,F/L 말리부 V400,말리부,쉐보레/한국GM,0,0,Sedan
394,투싼 TL F/L,TL,아큐라,0,0,Sedan
395,SM5 L43 뉴신형,SM5,르노삼성,0,0,Sedan
396,말리부 undefined,말리부,쉐보레/한국GM,0,0,Sedan
397,싼타페 undefined,싼타페,현대,0,0,Mid-Large suv
398,그란투리스모 (GT),그란투리스모,마세라티,0,0,Sedan
399,NX,NX,렉서스,0,0,Mid-Large suv
400,오딧세이,오딧세이,혼다,0,0,van
401,뉴그랜버드,0,0,0,0,
402,레가시,0,0,0,0,
403,짐니,짐니,스즈키,0,0,Small suv
404,아우디AllroadQurttro,0,0,0,0,
405,인피니티m37,0,0,0,0,
406,도요타 코롤라,코롤라,토요타,0,0,Sedan
407,크로스투어,크로스투어,혼다,0,0,Mid-Large suv
408,디스커버리 스포츠,디스커버리 스포츠,랜드로버,0,0,Mid-Large suv
409,현대 NEW에쿠스,에쿠스,현대,0,0,Sedan
410,2011 액센트 위트,0,0,0,0,
411,인피니티 FX50,0,0,0,0,
