,name,model,maker,prefix,postfix,kind
55,현대 HEV 쏘나타 LF,쏘나타,현대,HEV,LF,Sedan
56,미니쿠퍼,쿠퍼,미니,0,0,Sedan
57,현대 뉴 아반떼 XD,아반떼,현대,뉴,XD,Sedan
58,렉서스 NX300h,NX,렉서스,0,0,Mid-Large suv
59,기아 프라이드,프라이드,기아,0,0,Sedan
60,벤츠 E-클래스 카브리올레 A213,E-클래스,벤츠,0,카브리올레 A213,Sedan
61,현대 마이티 WQ,마이티,현대,0,0,Truck
62,재규어XF,XF,재규어,0,0,Sedan
63,볼보 S90 2019년형,S90,볼보,0,0,Sedan
64,토요타 프리우스C,프리우스C,토요타,0,0,Sedan
65,undefined BOBOBOBO,NaN,NaN,NaN,NaN,NaN
66,쉐보레/한국GM 아베오 T300,아베오,쉐보레/한국GM,0,T300,Sedan
67,벤츠 CLK-클래스 C209/A209,CLK-클래스,벤츠,0,0,Sedan
68,기아 모하비 더마스터 HM,모하비,기아,0,HM,Mid-Large suv
69,메가트럭,메가트럭,현대,0,0,Truck
70,토요타 아발론 2019년형,아발론,토요타,0,0,Sedan
71,렉서스 ES 2012년형,ES,렉서스,0,0,Sedan
72,현대트럭메가,메가트럭,현대,0,0,Truck
73,C4칵투스,C4,시트로엥,0,0,Small suv
74,렉서스 CT 2020년형,CT,렉서스,0,0,Sedan
75,현대 더뉴 제네시스 쿠페 BK,제네시스 쿠페,현대,0,0,Coupe
76,옵티마,옵티마,기아,0,0,Sedan
77,벤츠 GLK-클래스,GLK-클래스,벤츠,0,0,Mid-Large suv
78,체어맨W,체어맨,쌍용,W,0,Sedan
79,쥬크,주크,닛산,0,0,Small suv
80,캐딜락 CT6 2019년형,CT6,캐딜락,0,0,Sedan
81,쉐보레/대우 뉴 라보,라보,쉐보레/한국GM,뉴,0,One row truck
82,혼다 CR-Z,CR-Z,혼다,0,0,Coupe
83,쌍용 액티언 스포츠 Q100,액티언 스포츠,쌍용,0,0,Mid-Large suv
84,벤츠 S-클래스 2018년형,S-클래스,벤츠,0,0,Sedan
85,쉐보레/대우 볼트 2020년형,볼트,쉐보레/한국GM,0,2,Sedan
86,쉐보레/대우 스파크 M300,스파크,쉐보레/한국GM,0,M300,Sedan
87,폭스바겐 폴로,폴로,폭스바겐,0,0,Sedan
88,캐딜락 XT5 2019년형,XT5,캐딜락,0,0,Mid-Large suv
89,쌍용 뉴 무쏘 FJ,무쏘,쌍용,뉴,FJ,Mid-Large suv
90,레인지로버,레인지로버,랜드로버,0,0,Mid-Large suv
91,현대 에쿠스 LZ,에쿠스,현대,0,LZ,Sedan
92,현대 쏘나타 EF,쏘나타,현대,0,EF,Sedan
93,쉐보레/대우 이쿼녹스,이쿼녹스,쉐보레/한국GM,0,0,Small suv
94,르노삼성 QM5,QM5,르노삼성,0,0,Small suv
95,쉐보레/대우 말리부 V300,말리부,쉐보레/한국GM,0,V300,Sedan
96,기아 하이브리드 포르테 TD,포르테,토요타,0,TD,Sedan
97,지프 루비콘 2012년형,루비콘,지프,0,0,Mid-Large suv
98,링컨MKZ,MKZ,링컨,0,0,Sedan
99,아우디 A7 2014년형,A7,아우디,0,0,Sedan
100,유콘 데날리,유콘,GMC,0,0,Mid-Large suv
101,랜드로버 레인지로버 이보크,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
102,체이서,체이서,토요타,0,0,Sedan
103,쌍용 코란도 투리스모,코란도 투리스모,쌍용,0,0,van
104,링컨 MKX 2019년형,MKX,링컨,0,0,Mid-Large suv
105,닛산패스파인더,패스파인더,닛산,0,0,Mid-Large suv
106,기아 트럭 봉고 3 PU,1열 봉고,기아,0,0,One row truck
107,508,508,푸조,0,0,Sedan
108,C200ML,C-클래스,벤츠,0,0,Sedan
109,크루즈5,크루즈,홀덴,0,0,Sedan
110,벨라,레인지로버 벨라,0,0,0,Mid-Large suv
111,BMW NEW X5,X5,BMW,0,0,Mid-Large suv
112,BMW 3시리즈,3 시리즈,BMW,0,0,Sedan
113,올 뉴 카렌스,카렌스,기아,뉴,0,Small suv
114,코란도 투리스모,코란도 투리스모,쌍용,0,0,van
115,소나타 하이브리드,쏘나타,현대,0,0,Sedan
116,아우디 스포트백(4도어) A5 8W6,A5,아우디,0,0,Sedan
117,아우디 Q5,Q5,아우디,0,0,Mid-Large suv
118,링컨 에비에이터 U611,에비에이터,링컨,0,U611,Mid-Large suv
119,포르쉐 911 2021년형,911,포르쉐,0,0,Coupe
120,미니 뉴 컨트리맨 F60,컨트리맨,미니,0,0,Small suv
121,제네시스 세부 분류,제네시스,현대,0,0,Sedan
122,캐딜락 XT5 2021년형,XT5,캐딜락,0,0,Mid-Large suv
123,아우디 Q3 F3,Q3,아우디,0,F3,Mid-Large suv
124,랜드로버 디펜더,디펜더,랜드로버,0,0,Mid-Large suv
125,볼보 XC60 2021년형,XC60,볼보,0,0,Mid-Large suv
126,쉐보레/한국GM 3세대 F/L 이쿼녹스,이쿼녹스,쉐보레/한국GM,3세대 F/L,0,Small suv
127,폭스바겐 투아렉,투아렉,폭스바겐,0,0,Mid-Large suv
128,벤츠 GT-클래스 GT63 S AMG 4DOOR X290,GT-클래스,벤츠,0,0,Sedan
129,볼보 크로스 컨트리 V90,V90,볼보,크로스 컨트리,0,Mid-Large suv
130,볼보 더 뉴 S90,S90,볼보,더 뉴,0,Sedan
131,폭스바겐 티구안 2012년형,티구안,폭스바겐,0,0,Mid-Large suv
132,닛산 알티마 L32/U32,알티마,닛산,0,L32/U32,Sedan
133,마세라티 르반떼 2020년형,르반떼,마세라티,0,0,Mid-Large suv
134,렉서스 ES 2008년형,2008,푸조,0,0,Small suv
135,아우디 더 뉴 A7 4G8,A7,아우디,더 뉴,4G8,Sedan
136,에어로타운,에어로타운,현대,0,0,Bus
137,BMW 4 시리즈 F32/33/36,4 시리즈,BMW,0,F32/33/36,Sedan
138,벤츠 더뉴 GLS-클래스 X167,GLS-클래스,벤츠,0,0,Mid-Large suv
139,포르쉐 더 뉴 파나메라 971,파나메라,포르쉐,더 뉴,971,Sedan
140,BMW X6 M,X6 M,BMW,0,0,Mid-Large suv
141,혼다 오딧세이 2021년형,오딧세이,혼다,0,0,van
142,재규어 XF 2020년형,XF,재규어,0,0,Sedan
143,볼보 XC40 2021년형,XC40,볼보,0,0,Mid-Large suv
144,벤츠 GLA-클래스 X156: GLA45 AMG,GLA-클래스,벤츠,0,0,Small suv
145,랜드로버 디스커버리 2021년형,디스커버리,랜드로버,0,0,Mid-Large suv
146,지프 글라디에이터 JT,글라디에이터,지프,0,JT,Mid-Large suv
147,BMW X3 F25,X3,BMW,0,0,Mid-Large suv
148,쏠라티,쏠라티,현대,0,0,Van
149,인피니티 G 시리즈 2020년형,G 시리즈,인피니티,0,0,Sedan
150,기아 HEV K5 JK,K5,기아,0,0,Sedan
151,아우디 A8 D5,A8,아우디,0,0,Sedan
152,쉐보레/한국GM 프리미엄6 토스카 V292,토스카,쉐보레/한국GM,프리미엄6,V292,Sedan
153,캐딜락 SRX,SRX,캐딜락,0,0,Mid-Large suv
154,BMW 세부 분류,NaN,NaN,NaN,NaN,NaN
155,기아 텔루라이드,텔루라이드,기아,0,0,Mid-Large suv
156,현대 i30 GD,i30,현대,0,0,Sedan
157,볼보EC60E,EC60E,볼보,0,0,excavator
158,르노 클리오 2018년형,클리오,르노,0,0,Sedan
159,BMW M5,M5,BMW,0,0,Sedan
160,랜드로버 레인지로버 스포츠 2012년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
161,폭스바겐 골프 2011년형,골프,폭스바겐,0,0,Sedan
162,마쯔다 MX 2021년형,MX,마쯔다,0,0,Coupe
163,혼다 오딧세이 2018년형,오딧세이,혼다,0,0,van
164,볼보 S90 2021년형,S90,볼보,0,0,Sedan
165,마이티,마이티,현대,0,0,Truck
166,지프 랭글러 2014년형,랭글러,지프,0,0,Mid-Large suv
167,대우  레죠,레조,대우,0,0,Sedan
168,스마트 포투 2016년형,포투,스마트,0,0,Coupe
169,혼다 CR-V 2015년형,CR-V,혼다,0,0,Small suv
170,인피니티 M 시리즈,M 시리즈,인피니티,0,0,Sedan
171,크라이슬러 300C 2012년형,300C,크라이슬러,0,0,Sedan
172,토요타 캠리 2021년형,캠리,토요타,0,0,Sedan
173,아우디 E-tron 2020년형,E-tron,아우디,0,0,Mid-Large suv
174,재규어 XE 2015년형,XE,재규어,0,0,Sedan
175,닛산 X-TRAIL,X-TRAIL,닛산,0,0,Mid-Large suv
176,폭스바겐 티구안 2008년형,2008,푸조,0,0,Small suv
177,BMW 7 시리즈 E65/66/67/68,7 시리즈,BMW,0,0,Sedan
178,링컨 컨티넨탈 2020년형,컨티넨탈,링컨,0,0,Sedan
179,벤츠 S-클래스 W222 AMG,S-클래스,벤츠,0,W222 AMG,Sedan
180,폭스바겐 CC 2010년형,CC,폭스바겐,0,0,Sedan
181,렉서스 RX 2016년형,RX,렉서스,0,0,Mid-Large suv
182,벤츠 A-클래스 W176: A45 AMG,A-클래스,벤츠,0,0,Sedan
183,폭스바겐 제타 2013년형,제타,폭스바겐,0,0,Sedan
184,토요타 수프라 2020년형,수프라,토요타,0,0,Coupe
185,캐딜락 CTS 2016년형,CTS,캐딜락,0,0,Sedan
186,포르쉐 세부 분류,NaN,NaN,NaN,NaN,NaN
187,링컨 MKC 2018년형,MKC,링컨,0,0,Small suv
188,BMW i8,i8,BMW,0,0,Sedan
189,토요타 프리우스 2021년형,프리우스,토요타,0,0,Sedan
190,포르쉐 718 2016년형,718,포르쉐,0,0,Coupe
191,렉서스 CT 2015년형,CT,렉서스,0,0,Sedan
192,마세라티 기블리 2018년형,기블리,마세라티,0,0,Sedan
193,토요타 FJ크루져 2013년형,FJ크루져,토요타,0,0,Mid-Large suv
194,렉서스 ES 2010년형,ES,렉서스,0,0,Sedan
195,렉서스 GS,GS,렉서스,0,0,Sedan
196,렉서스 IS 2014년형,IS,렉서스,0,0,Sedan
197,벤츠 CLS-클래스 W218: CLS63 AMG,CLS-클래스,벤츠,0,0,Sedan
198,아우디 Q5 2015년형,Q5,아우디,0,0,Mid-Large suv
199,닷지 램 픽업 2020년형,램 픽업,닷지,0,0,Mid-Large suv
200,마세라티 르반떼,르반떼,마세라티,0,0,Mid-Large suv
201,아우디 S7 2013년형,S7,아우디,0,0,Sedan
202,푸조 2008 2015년형,2008,푸조,0,0,Small suv
203,푸조 208,208,푸조,0,0,Sedan
204,볼보 V40 2017년형,V40,볼보,0,0,Small suv
205,포르쉐 카이맨 2011년형,카이맨,포르쉐,0,0,Coupe
206,링컨 MKZ 2015년형,MKZ,링컨,0,0,Sedan
207,캐딜락 에스컬레이드 2017년형,에스컬레이드,캐딜락,0,0,Mid-Large suv
208,마세라티 콰트로포르테 2020년형,콰트로포르테,마세라티,0,0,Sedan
209,테슬라 모델 3 2020년형,모델 3,테슬라,0,0,Sedan
210,포르쉐 911 2015년형,911,포르쉐,0,0,Coupe
211,아우디 Q5 2014년형,Q5,아우디,0,0,Mid-Large suv
212,아큐라 RDX 2020년형,RDX,아큐라,0,0,Mid-Large suv
213,렉서스 LC 2020년형,LC,렉서스,0,0,Coupe
214,랜드로버 프리랜더 2019년형,프리랜더,랜드로버,0,0,Mid-Large suv
215,현대 라비타,라비타,현대,0,0,Sedan
216,IMHUNGRY,NaN,NaN,NaN,NaN,NaN
217,아우디 A7 2016년형,A7,아우디,0,0,Sedan
218,폭스바겐 파사트 2017년형,파사트,폭스바겐,0,0,Sedan
219,혼다 시빅 2019년형,시빅,혼다,0,0,Sedan
220,벤츠 E-클래스 쿠페,E-클래스,벤츠,0,0,Sedan
221,쉐보레/한국GM F/L 말리부 V400,말리부,쉐보레/한국GM,0,0,Sedan
222,볼보 S60 2019년형,S60,볼보,0,0,Sedan
223,벤츠 S-클래스 2020년형,S-클래스,벤츠,0,0,Sedan
224,기아 더뉴 카니발 하이리무진 YP,카니발,기아,더뉴,YP,van
225,폭스바겐 비틀,비틀,폭스바겐,0,0,Sedan
226,아우디 A6 2018년형,A6,아우디,0,0,Sedan
227,벤츠 GT 2019년형,GT-클래스,벤츠,0,0,Sedan
228,벤틀리 벤테이가,벤테이가,벤틀리,0,0,Mid-Large suv
229,스마트 포투 2019년형,포투,스마트,0,0,Coupe
230,볼보 FH500 2016년형,FH,볼보,0,0,Truck
231,현대 더뉴 벨로스터 FS,벨로스터,현대,더뉴,FS,Sedan
232,폭스바겐 파사트 2006년형,파사트,폭스바겐,0,0,Sedan
233,기아 올뉴 쏘울 PS,쏘울,기아,올뉴,PS,Small suv
234,볼보 XC60 2013년형,XC60,볼보,0,0,Mid-Large suv
235,벤츠 마이바흐 2019년형,마이바흐,벤츠,0,0,Sedan
236,마쯔다 6 (아텐자) 2019년형,6 (아텐자),마쯔다,0,0,Sedan
237,미니 쿠퍼 2006년형,쿠퍼,미니,0,0,Coupe
238,벤츠 마이바흐 2016년형,마이바흐,벤츠,0,0,Sedan
239,볼보 V40 2020년형,V40,볼보,0,0,Small suv
240,랜드로버 프리랜더 2007년형,프리랜더,랜드로버,0,0,Mid-Large suv
241,쉐보레/대우 더넥스트 스파크 M400,스파크,쉐보레/한국GM,0,M400,Sedan
242,렉서스 IS 2006년형,LS,렉서스,0,0,Sedan
243,닛산 알티마 2017년형,알티마,닛산,0,0,Sedan
244,포드 F-시리즈 2019년형,F-시리즈,포드,0,0,Mid-Large suv
245,쌍용 코란도 KH7,코란도,쌍용,0,KH7,Small suv
246,벤츠 S-클래스 2012년형,S-클래스,벤츠,0,0,Sedan
247,르노 마스터 2020년형,마스터,르노,0,0,van
248,푸조 2008 2019년형,2008,푸조,0,0,Small suv
249,기아 신형 쏘울 SK3,K3,기아,0,SK3,Sedan
250,볼보 V40 2013년형,V40,볼보,0,0,Small suv
251,랜드로버 레인지로버 스포츠 2019년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
252,롤스로이스 레이스 2018년형,레이스,롤스로이스,0,0,Coupe
253,쉐보레/대우 알페온,알페온,쉐보레/한국GM,0,0,Sedan
254,닛산 맥시마 2020년형,맥시마,닛산,0,0,Sedan
255,쉐보레/대우 다마스,다마스,쉐보레/한국GM,0,0,Three row truck
256,아우디 Q3 2014년형,Q3,아우디,0,0,Mid-Large suv
257,쉐보레/대우 SS 카마로 6세대,카마로,쉐보레,SS,6세대,Coupe
258,볼보 S 2019년형,NaN,볼보,0,0,Sedan
259,이스즈 뮤 2019년형,뮤,이스즈,0,0,Mid-Large suv
260,벤츠 E-클래스 2019년형,E-클래스,벤츠,0,0,Sedan
261,F/L 투싼 TL,TL,아큐라,0,0,Sedan
262,더 K9 RJ,K9,기아,더,RJ,Sedan
263,Q 시리즈 2019년형,Q 시리즈,인피니티,0,0,Sedan
264,CLA-클래스 2019년형,CLA-클래스,벤츠,0,0,Sedan
265,스타렉스 TQ,스타렉스,현대,0,TQ,van
266,노바 SM7 L47,SM7,르노삼성,노바,L47,Sedan
267,그랜저,그랜저,현대,0,0,Sedan
268,K3 YD,K3,기아,0,YD,Sedan
269,스팅어 CK,스팅어,기아,0,CK,Sedan
270,E-클래스,E-클래스,벤츠,0,0,Sedan
271,코나,코나,현대,0,0,Small suv
272,코나 OS EV,코나,현대,EV,OS,Small suv
273,파사트,파사트,폭스바겐,0,0,Sedan
274,V50,V50,볼보,0,0,Mid-Large suv
275,넥쏘,넥쏘,현대,0,0,Mid-Large suv
276,미니5도어,쿠퍼,미니,0,0,Coupe
277,레인지로버 스포츠,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
278,H2,H2,허머,0,0,Mid-Large suv
279,C 클래스,C-클래스,벤츠,0,W203,Sedan
280,CT200h,CT,렉서스,0,0,Sedan
281,멕라렌 570S,570S,맥라렌,0,0,Coupe
282,New Beetle,비틀,폭스바겐,0,0,Sedan
283,Q60,Q 시리즈,인피니티,0,0,Sedan
284,s600,S-클래스,벤츠,0,0,Sedan
285,530d,5 시리즈,BMW,0,0,Sedan
286,혼다 S2000,S2000,혼다,0,0,Coupe
287,타르가,타르가,포르쉐,0,0,Coupe
288,535i,5 시리즈,BMW,0,0,Sedan
289,프리우스프라임,프리우스,토요타,0,0,Sedan
290,M6,M6,BMW,0,0,Sedan
291,쿠가,쿠가,포드,0,0,Mid-Large suv
292,올 뉴 크루즈,크루즈,홀덴,뉴,0,Sedan
293,인피니티 m37,M 시리즈,인피니티,0,0,Sedan
294,포르테 해치백(5-door),포르테,토요타,0,0,Sedan
295,링컨 MKT 2018년형,MKT,링컨,0,0,Mid-Large suv
296,혼다 CR-V 2021년형,CR-V,혼다,0,0,Small suv
297,포드 F-시리즈 2015년형,F-시리즈,포드,0,0,Mid-Large suv
298,쉐보레 익스프레스밴,익스프레스밴,쉐보레,0,0,van
299,기아 옵티마,옵티마,기아,0,0,Sedan
300,폭스바겐 투아렉 2019년형,투아렉,폭스바겐,0,0,Mid-Large suv
301,재규어 XJ 2007년형,XJ,재규어,0,0,Sedan
302,토요타 시에나 2017년형,시에나,토요타,0,0,van
303,포르쉐 파나메라 970,파나메라,포르쉐,0,970,Sedan
304,현대 슈퍼캡 뉴 1열 포터 AU,1열 포터,현대,슈퍼캡 뉴,AU,One row truck
305,포드 이스케이프,이스케이프,포드,0,0,Small suv
306,현대 올뉴마이티,마이티,현대,0,0,Truck
307,재규어 S타입 2008년형,2008,푸조,0,0,Small suv
308,캐딜락 XT6 2020년형,XT6,캐딜락,0,0,Mid-Large suv
309,재규어 XK,XK,재규어,0,0,Coupe
310,푸조 3008 2019년형,3008,푸조,0,0,Small suv
311,인피니티 Q 시리즈 2017년형,Q 시리즈,인피니티,0,0,Sedan
312,포드 포커스 2013년형,포커스,포드,0,0,Sedan
313,아우디 S7 2020년형,S7,아우디,0,0,Sedan
314,포드 몬데오 2015년형,몬데오,포드,0,0,Sedan
315,푸조 407,407,푸조,0,0,Sedan
316,푸조 208 2012년형,208,푸조,0,0,Sedan
317,마이티3.5TON,마이티,현대,0,0,Truck
318,쌍용 뉴 코란도 KJ,코란도,쌍용,뉴,KJ,Small suv
319,쉐보레/한국GM 젠트라,젠트라,쉐보레/한국GM,0,0,Sedan
320,쉐보레 체비밴,체비밴,쉐보레,0,0,van
321,폭스바겐 아테온 2017년형,아테온,폭스바겐,0,0,Sedan
322,시트로엥 DS5 2014년형,DS5,시트로엥,0,0,Sedan
323,혼다 CR-V 2014년형,CR-V,혼다,0,0,Small suv
324,토요타 RAV4 2017년형,RAV4,토요타,0,0,Mid-Large suv
325,아우디 R8 2020년형,R8,아우디,0,0,Coupe
326,닛산 Select 로그 S35,S3,아우디,0,0,Sedan
327,현대 5톤,NaN,NaN,NaN,NaN,NaN
328,볼보 1세대 XC90,XC90,볼보,1세대,0,Mid-Large suv
329,기아 K3 쿱 YK,K3 쿱,기아,0,YK,Coupe
330,크라이슬러 300C 2010년형,300C,크라이슬러,0,0,Sedan
331,현대 7세대 아반떼 CN7,아반떼,현대,0,CN7,Sedan
332,지프 체로키 2013년형,체로키,지프,0,0,Mid-Large suv
333,르노 마스터 2019년형,마스터,르노,0,0,van
334,푸조 3008 2013년형,3008,푸조,0,0,Small suv
335,캐딜락 세부 분류,NaN,NaN,NaN,NaN,NaN
336,혼다 HR-V,HR-V,혼다,0,0,Sedan
337,현대 아반떼 CN7,아반떼,현대,0,CN7,Sedan
338,혼다 CR-V 2016년형,CR-V,혼다,0,0,Small suv
339,쉐보레/한국GM 라세티 J200,라세티,쉐보레/한국GM,0,0,Sedan
340,마이티 윙바디,마이티,현대,0,0,Truck
341,기아 스포티지 NB7,스포티지,기아,0,NB7,Mid-Large suv
342,마이티3.5,마이티,현대,0,0,Truck
343,폭스바겐 투아렉 2013년형,투아렉,폭스바겐,0,0,Mid-Large suv
344,현대 점보 스타렉스 A1,스타렉스,현대,0,A1,van
345,쉐보레 C/K 1500 2012년형,C/K 1500,쉐보레,0,0,Mid-Large suv
346,대우 레스타,레스타,대우,0,0,Bus
347,벤츠 스프린터 F/L 906,스프린터,토요타,0,F/L 906,van
348,마세라티 4200 GT 2020년형,4200 GT,마세라티,0,0,Sedan
349,아우디 A8 2009년형,A8,아우디,0,0,Sedan
350,쌍용 무쏘,무쏘,쌍용,0,0,Mid-Large suv
351,토요타 RAV4 2014년형,RAV4,토요타,0,0,Mid-Large suv
352,BMW 2 시리즈 F22/23,2 시리즈,BMW,0,F22,Sedan
353,벤츠 A-클래스 W177: A45 AMG,A-클래스,벤츠,0,0,Sedan
354,벤츠 GLS-클래스 2019년형,GLS-클래스,벤츠,0,0,Mid-Large suv
355,BMW Z4 M,Z4 M,BMW,0,0,Coupe
356,현대 더 뉴 아이오닉 PHEV,아이오닉,현대,PHEV,0,Sedan
357,벤츠 C-클래스 W203,C-클래스,벤츠,0,W203,Sedan
358,토요타 코롤라,코롤라,토요타,0,0,Sedan
359,올즈모빌 88LSS 2019년형,88LSS,올즈모빌,0,0,Sedan
360,GMC 벤츄라,벤츄라,GMC,0,0,van
361,랜드로버 레인지로버 이보크 2015년형,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
362,크라이슬러 LHS 2006년형,LHS,크라이슬러,0,0,Sedan
363,랜드로버 디스커버리 2009년형,디스커버리,랜드로버,0,0,Mid-Large suv
364,닷지 다코타,다코타,닷지,0,0,Mid-Large suv
365,피아트 500 2015년형,500,피아트,0,0,Sedan
366,렉서스 GS시리즈,GS,렉서스,0,0,Sedan
367,미니 클럽맨 2010년형,클럽맨,미니,0,0,Sedan
368,시트로엥 C4 피카소 2016년형,C4 피카소,시트로엥,0,0,van
369,미쓰비시 RVR,RVR,미쓰비시,0,0,Small suv
370,더비틀,비틀,폭스바겐,0,0,Sedan
371,쉐보레/대우 아베오,아베오,쉐보레/한국GM,0,0,Sedan
372,쉐보레/대우 베리타스,베리타스,쉐보레/한국GM,0,0,Sedan
373,혼다 인사이트 2010년형,인사이트,혼다,0,0,Sedan
374,911터보,911,포르쉐,0,0,Coupe
375,118i,1 시리즈,BMW,0,0,Sedan
376,재규어 XJR,XJR,재규어,0,0,Sedan
377,벤츠 E-클래스 W123,E-클래스,벤츠,0,W123,Sedan
378,대우트럭(24톤),NaN,NaN,NaN,NaN,NaN
379,혼다 시빅 2012년형,시빅,혼다,0,0,Sedan
380,포드 F-시리즈 2018년형,F-시리즈,포드,0,0,Mid-Large suv
381,파워텍,NaN,NaN,NaN,NaN,NaN
382,미니쿠퍼쿠페,쿠퍼,미니,0,0,Coupe
383,어울림모터스 스피라 2018년형,스피라,어울림모터스,0,0,Coupe
384,아우디 A3 2015년형,A3,아우디,0,0,Sedan
385,아우디 A7 2019년형,A7,아우디,0,0,Sedan
386,렉서스 RX 2010년형,RX,렉서스,0,0,Mid-Large suv
387,벤츠 S-클래스 2011년형,S-클래스,벤츠,0,0,Sedan
388,SM7 Ex2,SM7,르노삼성,0,Ex2,Sedan
389,더뉴 아반떼 MD,아반떼,현대,더뉴,MD,Sedan
390,X3 G01,X3,BMW,0,G01,Mid-Large suv
391,K7,K7,기아,0,0,Sedan
392,봉고,1열 봉고,기아,0,0,One row truck
393,RX,RX,렉서스,0,0,Mid-Large suv
394,말리부,말리부,쉐보레/한국GM,0,0,Sedan
395,그랜저 undefined,그랜저,현대,0,0,Sedan
396,쿠퍼 (1열),쿠퍼,미니,0,0,Coupe
397,아우디 A4 Saloon,A4,아우디,0,0,Sedan
398,쿠퍼 (2열),쿠퍼,미니,0,0,Coupe
399,XC 시리즈,NaN,볼보,0,0,NaN
400,B 클래스,B-클래스,벤츠,0,0,Small suv
401,DS5,DS5,시트로엥,0,0,Sedan
402,c300,C-클래스,벤츠,0,W204,Sedan
403,렌서,랜서,미쓰비시,0,0,Sedan
404,유노스로드스터,유노스로드스터,마쯔다,0,0,Coupe
405,칼로스,칼로스,대우,0,0,Small suv
406,뉴무쏘,무쏘,쌍용,뉴,0,Mid-Large suv
407,벤츠GLK,GLK-클래스,벤츠,0,0,Mid-Large suv
408,브로엄,브로엄,대우,0,0,Sedan
409,라비타,라비타,현대,0,0,Sedan
410,G2 크루즈,크루즈,홀덴,0,0,Sedan
411,뉴 프라이드,프라이드,기아,0,0,Sedan
