,name,model,maker,prefix,postfix,kind
92,기아 EV 레이 TAM,레이,기아,EV,TAM,Sedan
93,릿지라인,0,0,0,0,
94,아우디 Q5 2016년형,Q5,아우디,0,0,Mid-Large suv
95,BMWM5,M5,BMW,0,0,Sedan
96,아우디 A6 2019년형,A6,아우디,0,0,Sedan
97,볼보 XC70,XC70,볼보,0,0,Mid-Large suv
98,토요타 시에나,시에나,토요타,0,0,van
99,현대 (구) 제네시스 BH,제네시스,현대,0,BH,Sedan
100,리베로,0,0,0,0,
101,K5 ,K5,기아,0,0,Sedan
102,램밴,0,0,0,0,
103,Passat Variant,0,0,0,0,
104,M37,M3,BMW,0,0,Sedan
105,INFINITI M35,M3,BMW,0,0,Sedan
106,BMWnew3시리즈,0,0,0,0,
107,렉서스 LS시리즈,0,0,0,0,
108,535d,0,0,0,0,
109,SQ5,Q5,아우디,0,0,Mid-Large suv
110,쏘나타3,쏘나타,현대,0,0,Sedan
111,갤로퍼,갤로퍼,현대,0,0,Mid-Large suv
112,무쏘,무쏘,쌍용,0,0,Mid-Large suv
113,이보크,0,0,0,0,
114,E240,0,0,0,0,
115,Audi R8,R8,아우디,0,0,Coupe
116,올뉴K5,K5,기아,0,0,Sedan
117,렉서스 GS 350,GS,렉서스,0,0,Sedan
118,렉서스 RX 2021년형,0,0,0,0,
119,테슬라 모델 X,모델 X,테슬라,0,0,Mid-Large suv
120,폭스바겐 시로코 2013년형,시로코,폭스바겐,0,0,Sedan
121,시트로엥 DS7 2020년형,DS7,시트로엥,0,0,Mid-Large suv
122,쉐보레/한국GM 알페온 VS300,알페온,쉐보레/한국GM,0,0,Sedan
123,BMW X4 G02,X4,BMW,0,G02,Mid-Large suv
124,벤츠 GT-클래스 S AMG C190,GT-클래스,벤츠,0,0,Sedan
125,쉐보레/한국GM 캡티바,캡티바,홀덴,0,0,Mid-Large suv
126,BMW M3,M3,BMW,0,0,Sedan
127,BMW X1,X1,BMW,0,0,Mid-Large suv
128,폭스바겐 투아렉 2021년형,투아렉,폭스바겐,0,0,Mid-Large suv
129,포르쉐 911 2014년형,911,포르쉐,0,0,Coupe
130,쉐보레/한국GM 임팔라,임팔라,쉐보레,0,0,Sedan
131,현대 맥스크루즈 NC,맥스크루즈,현대,0,0,Mid-Large suv
132,마세라티 콰트로포르테 2018년형,콰트로포르테,마세라티,0,0,Sedan
133,노브스,0,0,0,0,
134,미니 컨트리맨 R60,컨트리맨,미니,0,0,Small suv
135,푸조 5008 2021년형,5008,푸조,0,0,Small suv
136,폭스바겐 아테온 2020년형,아테온,폭스바겐,0,0,Sedan
137,쉐보레/한국GM 임팔라 10세대,임팔라,쉐보레,0,10세대,Sedan
138,벤츠 S-클래스 C222 S65 AMG 쿠페,S-클래스,벤츠,0,0,Sedan
139,벤츠 GLC-클래스 63 AMG X253,GLC-클래스,벤츠,0,0,Mid-Large suv
140,벤츠 CLK-클래스,CLK-클래스,벤츠,0,0,Sedan
141,벤츠 GLB-클래스 X247,GLB-클래스,벤츠,0,X247,Small suv
142,쉐보레/한국GM 뉴 크루즈 J300,크루즈,홀덴,뉴,J300,Sedan
143,지프 레니게이드 2021년형,레니게이드,지프,0,0,Small suv
144,랜드로버 디스커버리 스포츠 2017년형,디스커버리 스포츠,랜드로버,0,0,Mid-Large suv
145,BMW M2 F87,M2,BMW,0,F87,Sedan
146,BMW X1 E84,X1,BMW,0,E84,Mid-Large suv
147,인피니티 Q 시리즈 2018년형,Q 시리즈,인피니티,0,0,Sedan
148,캐딜락 CTS 쿠페,CTS 쿠페,캐딜락,0,0,Sedan
149,플라잉스퍼,0,0,0,0,
150,인피니티 QX,QX,인피니티,0,0,Mid-Large suv
151,혼다 어코드 2017년형,어코드,혼다,0,0,Sedan
152,캐딜락 CT6 2020년형,CT6,캐딜락,0,0,Sedan
153,볼보 S90 2020년형,S90,볼보,0,0,Sedan
154,닛산 올 뉴 알티마 F/L L33,알티마,닛산,올 뉴,F/L L33,Sedan
155,토요타 캠리 2017년형,캠리,토요타,0,0,Sedan
156,아우디 S8 2020년형,S8,아우디,0,0,Sedan
157,벤츠 SL-클래스 R231,SL-클래스,벤츠,0,R231,Coupe
158,렉서스 IS,IS,렉서스,0,0,Sedan
159,아우디 E-tron 2021년형,E-tron,아우디,0,0,Mid-Large suv
160,람보르기니 가야드로,가야드로,람보르기니,0,0,Coupe
161,링컨 MKZ 2021년형,MKZ,링컨,0,0,Sedan
162,토요타 캠리 2016년형,캠리,토요타,0,0,Sedan
163,랜드로버 레인지로버 스포츠 2018년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
164,푸조 5008,5008,푸조,0,0,Small suv
165,랜드로버 레인지로버 스포츠 2021년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
166,아우디 쿠페 A5,0,0,0,0,
167,혼다 어코드 2010년형,어코드,혼다,0,0,Sedan
168,포르쉐 파나메라 2021년형,파나메라,포르쉐,0,0,Sedan
169,스바루 아웃백,아웃백,스바루,0,0,Mid-Large suv
170,볼보 V40 2016년형,V40,볼보,0,0,Small suv
171,랜드로버 레인지로버 보그 2012년형,레인지로버 보그,랜드로버,0,0,Mid-Large suv
172,렉서스 NX 2021년형,NX,렉서스,0,0,Mid-Large suv
173,벤츠 CLS-클래스 W219,CLS-클래스,벤츠,0,0,Sedan
174,페라리 488,488,페라리,0,0,Coupe
175,현대 제네시스 쿠페,제네시스 쿠페,현대,0,0,Coupe
176,쉐보레/한국GM 뉴 라세티 J200,라세티,쉐보레/한국GM,0,0,Sedan
177,푸조 5008 2020년형,5008,푸조,0,0,Small suv
178,벤츠 EQC-클래스 N293,EQC-클래스,벤츠,0,N293,Mid-Large suv
179,닛산 맥시마,맥시마,닛산,0,0,Sedan
180,재규어 XF 2010년형,XF,재규어,0,0,Sedan
181,현대파비스,0,0,0,0,
182,르노삼성 뉴제너레이션 SM3 N17,SM3,르노삼성,0,0,Sedan
183,현대 갤로퍼,갤로퍼,현대,0,0,Mid-Large suv
184,아우디 A7 4G8,A7,아우디,0,4G8,Sedan
185,벤틀리 벤테이가 2021년형,벤테이가,벤틀리,0,0,Mid-Large suv
186,V90CC,V90,볼보,0,0,Mid-Large suv
187,재규어 E페이스 2019년형,E페이스,재규어,0,0,Small suv
188,포르쉐 박스터 2015년형,박스터,포르쉐,0,0,Coupe
189,벤츠 E-클래스 웨건 S213,E-클래스,벤츠,0,웨건 S213,Sedan
190,랜드로버 디스커버리 2013년형,디스커버리,랜드로버,0,0,Mid-Large suv
191,인피니티 QX 2017년형,QX,인피니티,0,0,Mid-Large suv
192,BMW X5 M E70,X5 M,BMW,0,0,Mid-Large suv
193,재규어 F페이스 2019년형,F페이스,재규어,0,0,Mid-Large suv
194,지프 랭글러 2016년형,랭글러,지프,0,0,Mid-Large suv
195,르노삼성 (출시예정) XM3 LJL,XM3,르노삼성,0,0,Small suv
196,랜드로버 프리랜더 2011년형,프리랜더,랜드로버,0,0,Mid-Large suv
197,포르쉐파나메라4S,파나메라,포르쉐,0,0,Sedan
198,현대 쏠라티,0,0,0,0,
199,아우디 F/L A3 8V,A3,아우디,F/L,8V,Sedan
200,렉서스 LS 2018년형,0,0,0,0,
201,폭스바겐 티구안 2016년형,티구안,폭스바겐,0,0,Mid-Large suv
202,혼다 오딧세이 2015년형,오딧세이,혼다,0,0,van
203,볼보 2세대 크로스컨트리 S60,S60,볼보,0,0,Sedan
204,스마트 포투 2020년형,포투,스마트,0,0,Coupe
205,링컨 MKC 2020년형,MKC,링컨,0,0,Small suv
206,포르쉐 718 2020년형,718,포르쉐,0,0,Coupe
207,포르쉐 718 2019년형,718,포르쉐,0,0,Coupe
208,푸조 3008 2018년형,3008,푸조,0,0,Small suv
209,TM산타페,0,0,0,0,
210,기아 3세대 K5 DL3,K5,기아,0,0,Sedan
211,렉서스 IS 2009년형,0,0,0,0,
212,링컨 MKX 2020년형,MKX,링컨,0,0,Mid-Large suv
213,쌍용 카이런,카이런,쌍용,0,0,Mid-Large suv
214,IG,0,0,0,0,
215,시트로엥 DS7 2018년형,DS7,시트로엥,0,0,Mid-Large suv
216,오스틴 FX,0,0,0,0,
217,아큐라 ZDX 2020년형,ZDX,아큐라,0,0,Small suv
218,푸조 308SW 2020년형,308SW,푸조,0,0,Small suv
219,마쯔다 MPV 2020년형,MPV,마쯔다,0,0,Mid-Large suv
220,현대 뉴 그레이스 AH,그레이스,현대,0,0,van
221,토요타 알파드,알파드,토요타,0,0,van
222,벤츠 AMG GT 43,0,0,0,0,
223,벤츠 S-클래스 W220,S-클래스,벤츠,0,W220,Sedan
224,포르쉐 카레라GT,카레라GT,포르쉐,0,0,Coupe
225,포드 익스플로러 2014년형,익스플로러,포드,0,0,Mid-Large suv
226,랜드로버 디스커버리 2016년형,디스커버리,랜드로버,0,0,Mid-Large suv
227,페라리 456 2019년형,456,페라리,0,0,Coupe
228,토요타 시에나 2014년형,시에나,토요타,0,0,van
229,미니 컨트리맨 2014년형,컨트리맨,미니,0,0,Small suv
230,쉐보레/한국GM 콜벳,콜벳,쉐보레,0,0,Coupe
231,아우디 A6 2016년형,A6,아우디,0,0,Sedan
232,미니 쿠퍼 2017년형,0,0,0,0,
233,미니 쿠퍼 2015년형,0,0,0,0,
234,미니 쿠퍼 2011년형,0,0,0,0,
235,BMW M2,M2,BMW,0,0,Sedan
236,쌍용 뉴 카이런,카이런,쌍용,뉴,0,Mid-Large suv
237,포드 F-시리즈 2012년형,F-시리즈,포드,0,0,Mid-Large suv
238,미니 쿠퍼 2019년형,0,0,0,0,
239,BMW Z4 E85/86,Z4,BMW,0,0,Coupe
240,닛산 맥시마 2017년형,맥시마,닛산,0,0,Sedan
241,캐딜락 ATS,ATS,캐딜락,0,0,Sedan
242,링컨 MKZ 2013년형,MKZ,링컨,0,0,Sedan
243,볼보 XC60 2015년형,XC60,볼보,0,0,Mid-Large suv
244,랜드로버 레인지로버 벨라 2019년형,레인지로버 벨라,랜드로버,0,0,Mid-Large suv
245,폭스바겐 제타 2011년형,제타,폭스바겐,0,0,Sedan
246,아우디 A7 2013년형,A7,아우디,0,0,Sedan
247,BMW M6 F06/12/13,M6,BMW,0,F06/12/13,Sedan
248,포르쉐 카이엔 2015년형,카이엔,포르쉐,0,0,Mid-Large suv
249,포드 머스탱 2019년형,머스탱,포드,0,0,Coupe
250,랜드로버 레인지로버 2019년형,레인지로버,랜드로버,0,0,Mid-Large suv
251,벤츠 GLK-클래스 2014년형,GLK-클래스,벤츠,0,0,Mid-Large suv
252,아우디 A3 2018년형,A3,아우디,0,0,Sedan
253,아우디 A5 2015년형,A5,아우디,0,0,Sedan
254,렉서스 LX 2015년형,LX,렉서스,0,0,Mid-Large suv
255,아우디 S3 2015년형,S3,아우디,0,0,Sedan
256,쉐보레/대우 아카디아,아카디아,쉐보레/한국GM,0,0,Sedan
257,토요타 RAV4 2013년형,RAV4,토요타,0,0,Mid-Large suv
258,지프 사하라 2019년형,사하라,지프,0,0,Mid-Large suv
259,쌍용 무쏘 스포츠 FJ,무쏘 스포츠,쌍용,0,0,Mid-Large suv
260,아우디 올로드콰트로 2017년형,올로드콰트로,아우디,0,0,Mid-Large suv
261,쉐보레/대우 뉴 크루즈 J300,크루즈,홀덴,뉴,J300,Sedan
262,포르쉐 카이엔 2013년형,카이엔,포르쉐,0,0,Mid-Large suv
263,혼다 CR-V 2007년형,CR-V,혼다,0,0,Small suv
264,쉐보레/대우 아베오 T300,아베오,쉐보레/한국GM,0,T300,Sedan
265,벤츠 GL-클래스 X166,GL-클래스,벤츠,0,0,Mid-Large suv
266,포르쉐 파나메라 2015년형,파나메라,포르쉐,0,0,Sedan
267,쉐보레/대우 올뉴 크루즈 J400,크루즈,홀덴,올뉴,J400,Sedan
268,폭스바겐 비틀 2014년형,비틀,폭스바겐,0,0,Sedan
269,911시리즈,911,포르쉐,0,0,Coupe
270,벤츠 E-클래스 2018년형,E-클래스,벤츠,0,0,Sedan
271,뉴라이즈 HEV 쏘나타 LF,쏘나타,현대,뉴라이즈 HEV,LF,Sedan
272,4 시리즈,4 시리즈,BMW,0,0,Sedan
273,GLC-클래스 2019년형,GLC-클래스,벤츠,0,0,Mid-Large suv
274,코나 OS,코나,현대,0,OS,Small suv
275,익스플로러 2019년형,익스플로러,포드,0,0,Mid-Large suv
276,Neo SM3 L38,SM3,르노삼성,0,0,Sedan
277,SS 카마로 6세대,카마로,쉐보레,SS,6세대,Coupe
278,CT,CT,렉서스,0,0,Sedan
279,티구안 2018년형,티구안,폭스바겐,0,0,Mid-Large suv
280,캠리 ,캠리,토요타,0,0,Sedan
281,모하비 HM 더뉴,모하비,기아,0,HM,Mid-Large suv
282,K9 ,K9,기아,0,0,Sedan
283,아반떼 AD,아반떼,현대,0,AD,Sedan
284,i30 PD,i30,현대,0,0,Sedan
285,G70 ,G70,제네시스,0,0,Sedan
286,ES ,ES,렉서스,0,0,Sedan
287,니로 DE PHEV,니로,기아,PHEV,DE,Small suv
288,C-클래스 2017년형,C-클래스,벤츠,0,0,Sedan
289,파나메라 ,파나메라,포르쉐,0,0,Sedan
290,CLS-클래스 ,CLS-클래스,벤츠,0,0,Sedan
291,GLC-클래스 ,GLC-클래스,벤츠,0,0,Mid-Large suv
292,6 시리즈,6 시리즈,BMW,0,0,Sedan
293,체로키,체로키,지프,0,0,Mid-Large suv
294,SM6,SM6,르노삼성,0,0,Sedan
295,S,0,0,0,0,
296,투아렉,투아렉,폭스바겐,0,0,Mid-Large suv
297,미니쿠퍼클럽맨,클럽맨,미니,0,0,Sedan
298,2011미니쿠퍼클럽맨,클럽맨,미니,0,0,Sedan
299,E400쿠페,0,0,0,0,
300,XE,XE,재규어,0,0,Sedan
301,시트로앵DS3,DS3,시트로엥,0,0,Sedan
302,하이럭스서프,하이럭스,토요타,0,0,Mid-Large suv
303,XJ시리즈,XJ,재규어,0,0,Sedan
304,토요타86,0,0,0,0,
305,540FH,0,0,0,0,
306,벤츠 My B,0,0,0,0,
307,엑티브투어러,0,0,0,0,
308,제네시스BH,제네시스,현대,0,BH,Sedan
309,폭스바겐 페이톤 2009년형,0,0,0,0,
310,인피니티 G 시리즈 2007년형,G 시리즈,인피니티,0,0,Sedan
311,재규어 F페이스 2016년형,F페이스,재규어,0,0,Mid-Large suv
312,토요타 캠리 2011년형,캠리,토요타,0,0,Sedan
313,미니쿠퍼 ,0,0,0,0,
314,한성8.5톤플러스카고,0,0,0,0,
315,토요타 시에나 2015년형,시에나,토요타,0,0,van
316,현대 베르나 MC,베르나,현대,0,MC,Sedan
317,렉서스 ES 2007년형,0,0,0,0,
318,크라이슬러 200 2017년형,0,0,0,0,
319,시트로엥 C4 칵투스 2018년형,C4 칵투스,시트로엥,0,0,Small suv
320,기아 스팩트라,스팩트라,기아,0,0,Sedan
321,푸조 3008 2011년형,3008,푸조,0,0,Small suv
322,크라이슬러 PT크루저,PT크루저,크라이슬러,0,0,Sedan
323,링컨 MKS 2011년형,MKS,링컨,0,0,Sedan
324,시트로엥 C4 피카소 2021년형,C4 피카소,시트로엥,0,0,van
325,현대 베르나,베르나,현대,0,0,Sedan
326,아우디 쿠페 A5 8W6,0,0,0,0,
327,쉐보레 실버라도 픽업,실버라도 픽업,쉐보레,0,0,Mid-Large suv
328,기아 2 카렌스 RS,카렌스,기아,2,RS,Small suv
329,2.5T 마이티,0,0,0,0,
330,현대5톤,0,0,0,0,
331,마세라티 그란투리스모 2015년형,그란투리스모,마세라티,0,0,Sedan
332,닛산 무라노 Z51,무라노,닛산,0,0,Mid-Large suv
333,인피니티 G 쿠페 2011년형,G 쿠페,인피니티,0,0,Coupe
334,폭스바겐 비틀 2012년형,비틀,폭스바겐,0,0,Sedan
335,렉서스 GS 2008년형,2008,푸조,0,0,Small suv
336,랜드로버 레인지로버 보그 2009년형,레인지로버 보그,랜드로버,0,0,Mid-Large suv
337,혼다 HR-V 2021년형,HR-V,혼다,0,0,Sedan
338,폭스바겐 비틀 2007년형,0,0,0,0,
339,포드 E-시리즈 2021년형,E-시리즈,포드,0,0,van
340,매가트럭 5TON,0,0,0,0,
341,폭스바겐 파사트 2020년형,파사트,폭스바겐,0,0,Sedan
342,현대 그랜저 LX,그랜저,현대,0,0,Sedan
343,랜드로버 레인지로버 이보크 2018년형,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
344,링컨 MKX 2011년형,MKX,링컨,0,0,Mid-Large suv
345,미니 쿠퍼 2013년형,0,0,0,0,
346,푸조 308 2013년형,308,푸조,0,0,Coupe
347,볼보 XC60 2012년형,XC60,볼보,0,0,Mid-Large suv
348,488 스파이더,스파이더,알파로메오,0,0,Coupe
349,현대4.5톤,0,0,0,0,
350,포드 토러스 2009년형,0,0,0,0,
351,칸 렉스턴 스포츠 Q200,렉스턴 스포츠,쌍용,0,0,Mid-Large suv
352,GMC 벤츄라 2020년형,벤츄라,GMC,0,0,van
353,혼다 어코드 2007년형,0,0,0,0,
354,머큐리 마운티니어,마운티니어,머큐리,0,0,Mid-Large suv
355,지프 컴패스 2019년형,컴패스,지프,0,0,Mid-Large suv
356,GMC 사파리 2019년형,사파리,GMC,0,0,van
357,재규어 XJ 2016년형,XJ,재규어,0,0,Sedan
358,닛산 로그 2017년형,로그,닛산,0,0,Mid-Large suv
359,현대 아이오닉 HEV,아이오닉,현대,HEV,0,Sedan
360,르노 클리오 2020년형,클리오,르노,0,0,Sedan
361,캐딜락 ATS 2015년형,ATS,캐딜락,0,0,Sedan
362,렉서스 LS 2006년형,0,0,0,0,
363,포드 퓨전 2013년형,퓨전,포드,0,0,Sedan
364,기아 올뉴카렌스,카렌스,기아,올뉴,0,Small suv
365,벤츠 E-클래스 E220d 4MATIC,E-클래스,벤츠,0,0,Sedan
366,bmw 420D,0,0,0,0,
367,미니 2열 쿠퍼 2017년형,2열 쿠퍼,미니,0,0,Sedan
368,아우디 Q5 2011년형,Q5,아우디,0,0,Mid-Large suv
369,스바루 아웃백 2011년형,아웃백,스바루,0,0,Mid-Large suv
370,로터스 에보라,에보라,로터스,0,0,Coupe
371,기아 하이브리드 포르테 쿱 XK,포르테 쿱,기아,0,0,Coupe
372,볼보 V60 2015년형,V60,볼보,0,0,Mid-Large suv
373,쉐보레 카마로 2019년형,카마로,쉐보레,0,0,Coupe
374,SLS,0,0,0,0,
375,토요타 셀리카,셀리카,토요타,0,0,Coupe
376,닷지 듀랑고 2018년형,듀랑고,닷지,0,0,Mid-Large suv
377,볼보 XC70 2016년형,XC70,볼보,0,0,Mid-Large suv
378,INFINITI EX35,EX,인피니티,0,0,Mid-Large suv
379,벤츠 GLE-클래스 2014년형,GLE-클래스,벤츠,0,0,Mid-Large suv
380,닛산 큐브 2012년형,큐브,닛산,0,0,Sedan
381,M30d,M3,BMW,0,0,Sedan
382,쉐보레/대우 카마로,카마로,쉐보레,0,0,Coupe
383,닛산 엑스테라 2019년형,엑스테라,닛산,0,0,Mid-Large suv
384,볼보 S60 2006년형,0,0,0,0,
385,C-HR,C-HR,토요타,0,0,Coupe
386,닛산 알티마 2019년형,알티마,닛산,0,0,Sedan
387,링컨 MKZ 2018년형,MKZ,링컨,0,0,Sedan
388,Touareg,0,0,0,0,
389,올뉴 K3 BD,K3,기아,올뉴,BD,Sedan
390,더프라임 싼타페 DM,싼타페,현대,더프라임,DM,Mid-Large suv
391,NX ,NX,렉서스,0,0,Mid-Large suv
392,쏘렌토 XM R,쏘렌토,기아,R,XM,Mid-Large suv
393,E-클래스 2015년형,E-클래스,벤츠,0,0,Sedan
394,트랙스 ,트랙스,쉐보레/한국GM,0,0,Small suv
395,크루즈 ,크루즈,홀덴,0,0,Sedan
396,EOS,0,0,0,0,
397,R8,R8,아우디,0,0,Coupe
398,A8,A8,아우디,0,0,Sedan
399,F-Type,0,0,0,0,
400,2011 미니쿠퍼컨퍼터블,0,0,0,0,
401,포투,포투,스마트,0,0,Coupe
402,IS250C 컨퍼터블,IS,렉서스,0,0,Sedan
403,혼다INSIGHT,0,0,0,0,
404,9-5시리즈,0,0,0,0,
405,BB,0,0,0,0,
406,그레이스,그레이스,현대,0,0,van
407,지프커맨더,커맨더,지프,0,0,Mid-Large suv
408,현대 제네시스쿠페,제네시스,현대,0,0,Sedan
409,BMW new3시리즈,0,0,0,0,
410,렉서스 RX시리즈,0,0,0,0,
411,2011 미니 컨트리맨,컨트리맨,미니,0,0,Small suv
412,S7,S7,아우디,0,0,Sedan
